timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1583443837.4214337,-5,21,-8,-19,-19,-4,-3,-3
1583443837.4214337,1,-7,1,-4,-5,-9,-3,0
1583443837.4278984,6,-2,-1,-15,-11,-9,3,3
1583443837.4278984,1,5,16,-2,-20,-1,-6,-3
1583443837.4340599,-41,-82,-40,-11,-15,-15,-18,-18
1583443837.4340599,-27,55,-59,-57,-30,-14,-7,-12
1583443837.4444087,1,17,-27,-13,0,4,1,0
1583443837.4444087,-6,23,9,0,-6,-9,-12,-15
1583443837.458135,-24,-32,-29,-10,31,14,2,-4
1583443837.458135,18,31,-8,-8,-5,-3,-5,-2
1583443837.4644046,9,-14,1,-12,-27,-8,-12,-3
1583443837.4644046,2,-10,-10,-38,-6,1,-7,-11
1583443837.4815896,-6,50,-3,-74,-37,-4,1,-5
1583443837.4815896,-4,-5,19,36,-16,-2,-3,-5
1583443837.4877717,-4,-1,-6,52,34,2,-6,-11
1583443837.4877717,3,-1,-30,-80,-46,-13,1,-1
1583443837.494616,-3,1,-5,16,-16,-11,-5,-9
1583443837.494616,-7,-6,9,4,0,-8,-5,3
1583443837.5037777,5,4,20,31,12,45,7,3
1583443837.5037777,-30,-13,-12,82,30,-13,-23,-31
1583443837.5263143,1,5,9,37,4,-12,2,3
1583443837.5263143,-2,-3,-1,-4,-48,-7,-4,-5
1583443837.5326777,-2,-9,-9,-35,22,-17,-15,-6
1583443837.5326777,5,2,0,-31,-51,-61,-5,5
1583443837.540989,-2,-1,28,106,127,127,28,0
1583443837.540989,-15,-6,-14,88,11,-61,-20,-23
1583443837.54752,3,-1,-19,-70,29,-22,-6,3
1583443837.54752,3,3,7,4,9,-24,-3,-1
1583443837.5550966,7,0,2,-53,-10,39,12,13
1583443837.5550966,1,-4,0,-31,-43,6,-6,0
1583443837.5640113,-18,2,10,63,35,24,-3,-21
1583443837.5640113,4,5,-9,-29,-27,3,-1,3
1583443837.5776658,-8,1,0,55,-30,17,13,-7
1583443837.5776658,9,-9,18,-12,-25,5,5,7
1583443837.5841446,14,13,20,13,-29,23,17,19
1583443837.5841446,-2,16,15,-89,40,9,-4,-7
1583443837.6006763,-13,-7,-18,14,-24,-11,2,0
1583443837.6006763,9,1,11,-77,1,-17,-5,17
1583443837.6078143,6,-3,-18,127,40,117,31,9
1583443837.6078143,-15,4,-17,-24,-50,-36,-24,-29
1583443837.614566,-5,-5,3,-48,6,-7,3,-19
1583443837.614566,0,-12,-8,-20,20,122,34,8
1583443837.6234298,41,16,48,38,107,112,30,50
1583443837.6234298,5,0,-23,-53,-16,3,1,5
1583443837.6373816,-2,4,13,44,-87,-46,-7,-7
1583443837.6373816,-27,-19,9,127,-88,-128,-73,-40
1583443837.6442654,7,7,-13,123,127,127,114,33
1583443837.6442654,15,5,-21,-128,-92,-128,11,20
1583443837.6600401,1,7,-5,-86,-128,57,-6,-5
1583443837.6600401,-8,-5,26,127,46,-71,-30,-11
1583443837.6669688,-5,-3,6,-98,48,64,26,-9
1583443837.6669688,-23,-3,-25,-107,-128,-128,-128,-55
1583443837.6745763,2,10,-23,-119,125,127,60,9
1583443837.6745763,3,7,2,-123,-50,-128,-43,-10
1583443837.6832316,-29,-8,-20,52,-128,-36,-39,-34
1583443837.6832316,-26,-10,-28,37,-123,-104,-72,-51
1583443837.6975513,11,-13,-25,-128,8,58,67,33
1583443837.6975513,-8,4,-29,117,113,25,-7,-11
1583443837.7043188,-18,-10,-2,-128,-128,-125,-46,-33
1583443837.7043188,18,0,-5,127,127,127,44,33
1583443837.720272,16,-2,-18,-128,26,-115,34,27
1583443837.720272,-36,-37,-38,127,56,-128,-81,-54
1583443837.726795,16,8,4,114,127,127,84,29
1583443837.726795,-3,-9,-16,71,-72,-50,-20,-13
1583443837.7340379,27,14,39,-69,55,-22,12,28
1583443837.7340379,-22,-12,-15,127,-2,52,-7,-25
1583443837.7430305,5,-3,27,-80,-115,-4,-23,4
1583443837.7430305,-19,-7,-58,-116,15,-44,-17,-21
1583443837.7580585,5,-4,6,127,-128,-10,42,12
1583443837.7580585,5,8,10,81,58,20,22,22
1583443837.764504,6,11,7,-120,-26,-63,-28,-1
1583443837.764504,-17,-20,-10,-105,127,-54,-80,-30
1583443837.780119,5,23,-13,34,-105,-111,17,9
1583443837.780119,-13,-17,1,127,40,-80,-27,-11
1583443837.786921,-5,0,52,122,-89,-54,-10,-7
1583443837.786921,-3,0,-6,-25,127,63,14,8
1583443837.8032951,-17,31,10,-3,81,7,2,-7
1583443837.8032951,-3,-21,-8,-128,-26,19,0,4
1583443837.8093703,13,-41,11,-60,-117,19,3,5
1583443837.8093703,1,51,24,-58,-19,23,8,-8
1583443837.8183477,23,117,-1,-13,68,17,4,6
1583443837.8183477,28,-128,32,33,92,72,27,41
1583443837.8242388,-16,-16,7,127,69,26,2,8
1583443837.8242388,20,17,13,-77,76,18,10,8
1583443837.8407269,8,26,16,15,-44,-32,1,1
1583443837.8407269,6,-1,17,28,-4,5,0,2
1583443837.8469517,8,0,-13,-77,-83,-17,-2,2
1583443837.8469517,-5,15,-1,28,-91,0,1,-7
1583443837.863252,-16,-42,-27,-12,-128,-46,-22,-25
1583443837.863252,8,13,16,127,35,13,5,-13
1583443837.8679976,2,-10,-25,-4,-3,-52,-5,8
1583443837.8679976,-15,37,4,-17,-3,20,8,-4
1583443837.8778427,21,78,51,2,-9,13,5,2
1583443837.8778427,-24,-55,-11,4,-30,-17,-5,-15
1583443837.8842742,12,3,-31,17,49,34,8,27
1583443837.8842742,-21,25,74,-1,-8,-16,-3,2
1583443837.9005113,11,-7,35,-2,-5,-2,-2,46
1583443837.9005113,20,-22,-13,3,19,28,7,-3
1583443837.9068704,4,-22,-14,-8,22,-15,-7,-21
1583443837.9068704,2,38,0,41,127,-8,-1,-18
1583443837.9238012,-11,10,-24,-34,-69,-14,-7,-27
1583443837.9238012,-2,-10,1,8,0,-2,3,-2
1583443837.929993,1,72,12,13,3,1,2,6
1583443837.929993,-23,-116,-15,-7,-9,1,-1,-6
1583443837.9382265,20,9,-22,-7,-66,37,14,8
1583443837.9382265,-5,-12,6,26,127,-24,-9,-2
1583443837.9441204,-8,24,-8,51,-8,-15,-7,-5
1583443837.9441204,-1,9,-2,-9,-16,-22,-1,-3
1583443837.960427,4,41,16,3,6,12,8,6
1583443837.960427,-11,-119,-43,-34,-11,10,-7,-21
1583443837.9668252,-25,32,17,-41,-14,-9,-15,1
1583443837.9668252,19,26,19,4,-21,-2,17,21
1583443837.9843965,-37,12,-7,-10,1,4,0,9
1583443837.9843965,12,-28,33,12,4,2,5,-14
1583443837.9918473,19,-30,-9,-11,62,-28,1,6
1583443837.9918473,10,-5,-8,-1,-62,42,13,7
1583443837.9968438,-17,-2,-25,4,-101,49,-3,-21
1583443837.9968438,-5,2,1,-50,-54,-32,-7,-6
1583443838.0060928,15,-1,-1,44,103,17,11,24
1583443838.0060928,-17,14,12,-76,-128,-53,-30,-35
1583443838.019318,1,-8,-2,18,-45,77,37,11
1583443838.019318,0,-1,-7,85,127,30,4,1
1583443838.0266361,18,4,16,-113,-59,-56,-8,15
1583443838.0266361,2,8,28,127,47,15,6,1
1583443838.0432057,11,15,20,-48,-128,56,38,13
1583443838.0432057,-1,-15,5,-21,123,-1,3,5
1583443838.0497336,11,-3,-16,127,75,9,8,14
1583443838.0497336,-5,10,32,36,127,-18,-8,-4
1583443838.056855,12,0,32,-128,-111,34,8,15
1583443838.056855,-22,-56,-9,115,127,-10,-14,-22
1583443838.0672731,-6,36,86,88,12,-23,-7,-11
1583443838.0672731,29,7,25,-58,99,18,18,34
1583443838.0805717,8,-6,21,108,127,61,16,8
1583443838.0805717,16,27,27,-128,-128,21,9,11
1583443838.0870066,-37,-96,-17,127,127,-29,-27,-41
1583443838.0870066,20,37,20,-37,118,41,21,12
1583443838.1036,30,-19,4,-1,-56,-26,13,22
1583443838.1036,22,71,66,127,-31,37,23,22
1583443838.108927,1,56,31,-8,-128,-36,-3,-2
1583443838.108927,15,0,10,-128,127,7,5,14
1583443838.1170714,-25,13,-33,-19,-55,10,-19,-32
1583443838.1170714,-9,23,23,44,85,33,0,-5
1583443838.1261654,31,41,33,-14,-48,-79,10,30
1583443838.1261654,-4,17,-24,127,-71,43,7,-10
1583443838.139292,-8,27,-30,-46,-5,-22,-14,-16
1583443838.139292,3,-128,11,-19,-128,-43,-9,0
1583443838.146232,-1,-49,-8,62,-128,-19,4,15
1583443838.146232,-17,-1,-14,-123,-128,5,-20,-36
1583443838.1626194,9,21,11,-37,-128,-20,9,5
1583443838.1626194,-15,-3,-48,-63,127,21,-5,-15
1583443838.1659853,2,46,5,46,-93,-63,-9,-3
1583443838.1659853,4,3,8,38,-28,24,-2,4
1583443838.1761823,-18,-52,-42,127,-128,-73,-25,-16
1583443838.1761823,12,-11,11,-39,127,-7,19,13
1583443838.185051,-13,-37,23,127,127,-29,-38,-20
1583443838.185051,-1,-29,-26,-60,-63,-60,-12,-5
1583443838.199352,17,22,3,-100,-128,-4,21,20
1583443838.199352,-9,11,-6,8,-128,80,-3,-13
1583443838.2060091,-27,-15,-24,25,-128,-128,-53,-41
1583443838.2060091,-3,2,-17,-30,-128,-128,-15,-8
1583443838.222449,10,31,39,81,54,-9,35,12
1583443838.222449,-10,0,-21,17,-32,-128,-112,-39
1583443838.2255201,25,8,-10,16,127,127,127,64
1583443838.2255201,-9,-1,-1,-17,-33,-128,-48,-23
1583443838.2361152,-6,-6,-8,53,-125,-73,-51,-14
1583443838.2361152,-20,-22,-25,-94,-56,-118,-37,-17
1583443838.2450652,9,18,20,29,127,-113,-31,3
1583443838.2450652,25,25,26,8,127,-127,93,30
1583443838.2593124,-8,-7,3,127,127,127,34,5
1583443838.2593124,-5,-17,-44,123,-128,117,58,8
1583443838.2660403,-9,-1,26,81,108,-53,-36,-23
1583443838.2660403,-3,10,25,-45,-128,-128,-75,-22
1583443838.2825387,7,-8,-18,-5,-96,-67,64,19
1583443838.2825387,-11,-8,-13,38,-102,-128,-37,-19
1583443838.2857637,12,11,18,-27,4,127,91,24
1583443838.2857637,16,7,-2,-34,-128,75,38,26
1583443838.296136,-8,-3,-12,-102,28,-28,-21,-9
1583443838.296136,12,11,-5,-87,-128,-128,-18,6
1583443838.3051028,2,-6,-7,36,41,23,-13,8
1583443838.3051028,5,15,6,-128,-128,-63,16,5
1583443838.3193142,6,3,8,67,72,-128,-58,-10
1583443838.3193142,48,23,49,62,127,127,127,97
1583443838.3261228,-7,5,-5,-41,-128,-128,-66,-26
1583443838.3261228,-5,4,-15,-110,-128,-128,-40,-17
1583443838.3425539,-3,2,3,82,127,127,15,1
1583443838.3425539,-1,6,1,-58,-24,-47,-25,-10
1583443838.3460891,14,-5,27,-66,-57,127,70,41
1583443838.3460891,15,1,16,127,110,127,67,36
1583443838.3562148,-18,-14,-59,40,-128,-128,-66,-22
1583443838.3562148,-12,3,7,11,-73,-128,-54,-32
1583443838.3652363,13,-2,12,-29,11,127,77,32
1583443838.3652363,9,5,-15,21,105,55,14,10
1583443838.3794088,-3,0,-1,-71,-28,-13,-24,-14
1583443838.3794088,27,-4,-3,47,127,127,63,56
1583443838.3860974,1,12,3,21,-107,-128,-46,-15
1583443838.3860974,-2,-3,-6,-4,9,127,91,13
1583443838.402555,13,10,9,-128,-62,-64,-2,15
1583443838.402555,12,-2,34,127,-6,53,38,21
1583443838.4059825,-11,-8,-42,-91,34,72,13,-7
1583443838.4059825,9,-3,30,127,115,91,2,4
1583443838.4162247,2,-4,-11,36,39,-83,-7,-4
1583443838.4162247,-16,-10,-24,-73,-128,34,-29,-19
1583443838.4259055,-28,-5,15,127,127,-34,-32,-35
1583443838.4259055,2,-1,-5,-69,-80,-115,-7,2
1583443838.4397824,-7,-3,8,-53,-128,-128,-108,-36
1583443838.4397824,-13,-11,-13,127,127,127,127,14
1583443838.4468462,-3,7,20,-128,-62,-87,-19,-8
1583443838.4468462,-1,4,12,53,-20,-128,-56,-18
1583443838.4631205,9,-2,-5,38,127,127,95,27
1583443838.4631205,0,2,16,-32,-67,-49,-25,-8
1583443838.469923,-3,-7,-11,127,-51,-60,-3,1
1583443838.469923,7,6,8,-4,121,80,42,20
1583443838.4773877,3,-2,-10,-39,-128,-81,-29,-5
1583443838.4773877,11,6,22,-4,54,-20,-18,6
1583443838.4873142,31,13,30,91,127,127,127,81
1583443838.4873142,-1,3,8,-2,-128,-128,-40,-11
1583443838.5008128,-11,-8,-29,-128,-105,-56,-12,-7
1583443838.5008128,25,14,36,12,53,127,20,29
1583443838.5073755,-25,1,-14,-128,-128,-128,-103,-50
1583443838.5073755,2,5,-16,127,-128,-106,1,1
1583443838.523618,11,-3,31,46,127,127,20,29
1583443838.523618,-2,17,28,79,110,-128,-34,-17
1583443838.5307398,-11,-7,-26,-25,5,-68,-32,-22
1583443838.5307398,-10,-9,-24,127,-128,-63,-29,-20
1583443838.5363111,8,15,23,-28,-107,-128,-95,-14
1583443838.5363111,-14,-2,-13,28,-3,-128,-22,-23
1583443838.5467718,-7,10,-16,-78,-128,-128,-53,-23
1583443838.5467718,-20,3,4,7,127,-99,-30,-24
1583443838.560692,-4,6,10,33,-109,-30,-12,-6
1583443838.560692,-21,-8,-27,-48,-128,72,-16,-19
1583443838.567266,-4,1,3,127,-128,-128,-44,-18
1583443838.567266,-9,3,-4,-18,-20,41,21,-5
1583443838.5833375,12,5,21,21,-47,127,53,20
1583443838.5833375,11,0,18,52,127,-34,3,18
1583443838.5982478,3,7,18,127,127,127,41,13
1583443838.5982478,5,7,6,-60,-78,-128,-9,3
1583443838.6023734,-18,-17,-36,-128,-100,-52,-44,-26
1583443838.6023734,-14,-6,-1,34,127,-128,-69,-24
1583443838.6078527,-3,6,0,-37,50,-88,-5,3
1583443838.6078527,12,11,12,55,99,-128,-18,10
1583443838.6204677,-12,-16,18,110,116,13,-50,-23
1583443838.6204677,2,4,-5,127,127,89,47,13
1583443838.626962,-5,-5,-14,-29,127,127,36,0
1583443838.626962,6,5,19,26,-15,-103,-12,9
1583443838.6432154,4,9,-32,-113,-128,-128,-32,-6
1583443838.6432154,6,14,-24,49,105,-54,23,15
1583443838.6496544,8,1,0,-101,23,-128,-24,6
1583443838.6496544,-33,-6,-12,107,76,-128,-128,-73
1583443838.6571317,17,7,8,-109,60,127,127,38
1583443838.6571317,-5,-2,16,-38,94,-100,-33,-11
1583443838.6674643,-10,-8,-24,-66,-128,-128,-94,-22
1583443838.6674643,-17,4,-38,-48,65,101,26,-19
1583443838.6807287,-1,-8,1,-13,127,12,8,5
1583443838.6807287,2,-3,-10,-84,-128,-1,2,5
1583443838.6885374,1,0,-6,-19,66,-48,-6,4
1583443838.6885374,5,5,-11,4,127,127,41,5
1583443838.7025619,7,2,37,17,127,44,-4,10
1583443838.7025619,-13,2,-20,14,127,-77,-37,-22
1583443838.7090983,-21,-9,-3,5,-128,-128,-128,-43
1583443838.7090983,-14,5,-20,-56,-73,-128,-47,-21
1583443838.7259169,10,7,24,-13,2,-113,-19,4
1583443838.7259169,1,-4,24,127,127,-128,-87,-14
1583443838.7325208,6,12,-10,-90,82,48,23,2
1583443838.7325208,-1,-15,-14,-76,69,-5,-2,0
1583443838.7404442,-46,-35,-84,70,-50,-128,-63,-61
1583443838.7404442,17,5,24,49,105,127,65,33
1583443838.7463353,-2,-2,-9,-57,-68,-77,-25,-9
1583443838.7463353,3,-4,-11,17,-128,-104,-26,0
1583443838.762484,-16,4,-26,20,-128,106,8,-18
1583443838.762484,2,-2,1,-23,-77,2,-11,-8
1583443838.7691443,19,5,22,76,127,127,11,35
1583443838.7691443,3,10,18,-22,127,-37,-8,3
1583443838.785725,-3,-5,4,-108,40,63,13,-2
1583443838.785725,-3,3,-2,-5,-75,-70,-12,-2
1583443838.7918806,6,-7,4,-38,51,127,62,18
1583443838.7918806,10,8,25,127,46,70,62,28
1583443838.8001769,-13,-5,16,-73,-14,-81,-24,-14
1583443838.8001769,2,-8,13,95,127,-128,-56,-2
1583443838.8066447,5,-10,-32,-82,37,127,74,18
1583443838.8066447,2,10,5,-101,-12,-90,-24,-2
1583443838.8231397,-20,-6,35,127,-13,-128,-107,-44
1583443838.8231397,12,6,5,-116,74,127,56,27
1583443838.829585,21,-3,20,6,127,-55,7,27
1583443838.829585,-19,-2,-10,-31,-17,-3,-27,-29
1583443838.8465707,-4,-3,9,-31,-60,-72,-16,-3
1583443838.8465707,-5,-10,15,77,-128,-117,-43,-16
1583443838.853739,7,16,-1,0,28,107,43,17
1583443838.853739,1,-6,-16,-40,-32,-23,-7,0
1583443838.8600168,1,-9,-1,-26,-128,-128,-110,-26
1583443838.8600168,4,10,13,5,100,23,44,16
1583443838.8670487,-2,-2,-3,-53,-35,-88,-23,-7
1583443838.8670487,6,4,25,121,4,-128,3,9
1583443838.8830333,-12,1,-26,-89,-128,54,13,-15
