timestamp,ca1,ca2
1584990353.1829007,-40.02139197711555,9.525969117294522
1584990353.1829007,-39.57650568137958,9.648287417748582
1584990353.1921933,-39.37485205408335,9.551440179541988
1584990353.1921933,-39.32435966855282,9.499476941559678
1584990353.206461,-38.729448977372186,9.454760593803286
1584990353.206461,-38.5551088745378,9.414072746445694
1584990353.2089727,-38.41340152174753,9.408778120852736
1584990353.2089727,-38.35021276614326,9.44569307424056
1584990353.2294028,-38.18884045990485,9.613709037852917
1584990353.2294028,-38.009580678903696,9.751897409090784
1584990353.230885,-37.86191342552243,9.73601921642457
1584990353.230885,-37.70963649907287,9.754251000138495
1584990353.2427886,-37.55632856095322,9.743231501132009
1584990353.2427886,-37.43259072322154,9.847374310061213
1584990353.251463,-37.38874339457643,9.856136261124494
1584990353.251463,-37.28865072244258,9.804996566348102
1584990353.2664077,-37.17113913224539,9.760477027088228
1584990353.2664077,-37.1271119885614,9.745715201553526
1584990353.267988,-37.02935051467492,9.746195246658043
1584990353.267988,-36.949306147512694,9.74277844752768
1584990353.2890427,-36.85843675468109,9.783647657804003
1584990353.2890427,-36.79515884547906,9.80170608831683
1584990353.2951245,-36.69888857774521,9.82478743383869
1584990353.2951245,-36.64273375474498,9.784437131901843
1584990353.302652,-36.57970176593377,9.82093609525752
1584990353.302652,-36.460394473627616,9.946140196141119
1584990353.3115213,-36.43722184739433,9.955279174119251
1584990353.3115213,-36.39402712108009,9.950031626234146
1584990353.326528,-36.353883600557374,9.953414604844571
1584990353.326528,-36.27612489403901,10.008780877227695
1584990353.328258,-36.222862445029364,10.005810787905382
1584990353.328258,-36.138330982031604,9.999468152896133
1584990353.3491035,-36.097275153268214,9.976222154737785
1584990353.3491035,-35.997894626244545,10.019186741161759
1584990353.3504405,-35.84574276276058,9.970021502254486
1584990353.3504405,-35.801161552375895,9.97857966459333
1584990353.3626962,-35.735015335035456,9.933784629847723
1584990353.3626962,-35.652184457573554,9.902787451793248
1584990353.372201,-35.624464133018776,9.923493376646167
1584990353.372201,-35.568161159800034,9.890552171549501
1584990353.3857832,-35.48630039367589,9.822527970730626
1584990353.3857832,-35.31589678373964,9.768515946877367
1584990353.386682,-35.174641912827234,9.74224453302168
1584990353.386682,-34.847966474600724,9.55627446345383
1584990353.40826,-34.80740272614621,9.556296832718413
1584990353.40826,-34.731515931960516,9.537120588703157
1584990353.409527,-34.68869968743755,9.54993159667454
1584990353.409527,-34.67093409375617,9.552925137622772
1584990353.4314766,-34.570025216319884,9.525457440984042
1584990353.4314766,-34.47388361146489,9.581089535117158
1584990353.4323862,-34.41922407561395,9.546121735700417
1584990353.4323862,-34.13600393790261,9.276457960258448
1584990353.4457974,-34.112404179498576,9.281277471224215
1584990353.4457974,-34.229789896257806,9.300620322962295
1584990353.447214,-34.23817712172273,9.311529944271026
1584990353.447214,-34.22591593116768,9.301835647243035
1584990353.4682877,-34.186699556820884,9.2935676752274
1584990353.4682877,-34.17349097665979,9.28485844313699
1584990353.4696827,-34.224645852330525,9.224869231778001
1584990353.4696827,-34.25821189688003,9.219832291928425
1584990353.4989874,-34.31564579087937,9.22411498223997
1584990353.4989874,-34.358697838246094,9.21543446357001
1584990353.4998908,-34.32520659401826,9.101597924353587
1584990353.4998908,-34.331840362491455,9.090063018637846
1584990353.5064452,-34.100152972976424,8.830576876256107
1584990353.5064452,-34.11873469055207,8.825643310825386
1584990353.5075097,-33.98547642973614,8.88669328815714
1584990353.5075097,-32.01892491648734,6.963259579595666
1584990353.528309,-32.009309490787956,6.938058333694666
1584990353.528309,-31.885599882296916,6.740103202462186
1584990353.5300362,-31.57402789497109,6.470931998628087
1584990353.5300362,-31.381254743259547,6.349685049220374
1584990353.5514877,-30.143237463916023,5.253632278060954
1584990353.5514877,-29.804119617427077,4.928448402624314
1584990353.5523915,-29.788503412950075,4.779229251360457
1584990353.5523915,-29.451568682971036,4.683982692293196
1584990353.565784,-29.239536597540685,4.595750120589538
1584990353.565784,-29.109239094728025,4.54179716471615
1584990353.5666509,-29.065055752271583,4.450669031249122
1584990353.5666509,-27.848181571770393,3.504011350620148
1584990353.58828,-27.31113436419808,3.1315315956480863
1584990353.58828,-26.61321946493333,2.446675283576888
1584990353.5895975,-26.604981751054396,2.343279161806315
1584990353.5895975,-26.58780379054904,2.3303792984734217
1584990353.611459,-26.546653448878594,2.295159166789
1584990353.611459,-26.464838848237015,2.378016647658071
1584990353.6128237,-26.49710542292867,2.3843742772770162
1584990353.6128237,-26.49050281119451,2.3351351122283983
1584990353.6257725,-26.493492470648384,2.3414598470609027
1584990353.6257725,-26.361820750042718,2.2780603083711037
1584990353.6271656,-26.333707346158114,2.252125610782053
1584990353.6271656,-26.30386044382923,2.2304633033890005
1584990353.648286,-26.30878494315658,2.253511760814394
1584990353.648286,-26.258408895134643,2.216820278546006
1584990353.6495974,-26.21258139510551,2.2271442411538525
1584990353.6495974,-25.283671448484622,1.7093216324238307
1584990353.6714818,-24.255854297544843,1.217125093644948
1584990353.6714818,-22.13092376323538,-0.5712708708727794
1584990353.672398,-22.027929662745475,-0.779968531811519
1584990353.672398,-21.234984116109572,-1.6376678438273773
1584990353.6862226,-20.413167046049928,-2.3502761939528494
1584990353.6862226,-20.35090156973067,-2.371816763038694
1584990353.6871076,-20.291206457161497,-2.402622612594161
1584990353.6871076,-20.263648117586257,-2.418241511555206
1584990353.708272,-20.158564894142838,-2.4665050012190473
1584990353.708272,-20.099069106401373,-2.5599565290178368
1584990353.709463,-19.94643118797331,-2.8001241060616406
1584990353.709463,-19.897567166404897,-2.7996753853560072
1584990353.731458,-19.875594040126483,-2.7652255601847173
1584990353.731458,-19.888781165811878,-2.778517861955075
1584990353.7327976,-19.69545409140721,-2.9552609960678624
1584990353.7327976,-18.336508840998427,-4.299982472260515
