timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1584990354.8348315,-3,-2,-6,-1,1,1,1,-1
1584990354.8482537,4,7,0,1,-3,-4,0,3
1584990354.8482537,-5,-4,-3,-1,-3,0,0,-3
1584990354.849629,0,-5,2,1,0,1,-1,0
1584990354.849629,2,-2,-9,-3,-1,-3,-2,-1
1584990354.8864348,3,12,6,3,-1,0,0,7
1584990354.8864348,1,-4,4,-1,-4,2,-2,-3
1584990354.8873732,-1,-7,-5,-1,-3,0,-4,0
1584990354.8873732,1,-2,-3,-3,1,-1,0,-3
1584990354.893931,0,-6,-4,-1,-2,0,0,-2
1584990354.893931,-3,-1,1,-4,-2,-1,2,-1
1584990354.8950956,-1,-11,-4,-1,-1,1,3,-1
1584990354.8950956,1,12,3,0,-6,-1,0,2
1584990354.9082875,-5,-3,-5,-1,-1,1,-3,-4
1584990354.9082875,2,0,4,1,-2,3,0,1
1584990354.9100304,3,-6,1,-1,-2,0,0,1
1584990354.9100304,1,1,-3,0,0,1,1,1
1584990354.9307525,-1,-1,0,1,-1,-1,1,0
1584990354.9307525,2,2,0,-1,2,3,2,0
1584990354.9321988,-5,0,2,0,1,-2,-1,-3
1584990354.9321988,4,1,0,0,1,2,0,-2
1584990354.9538875,-4,-7,-4,-2,-1,0,-2,0
1584990354.9538875,-1,1,5,6,2,-4,0,1
1584990354.9547787,-1,-2,3,-1,2,3,2,-1
1584990354.9547787,-4,-4,0,-3,1,-2,2,-1
1584990354.968228,-2,0,-5,0,-3,-1,0,2
1584990354.968228,-3,-4,-2,-4,-5,-1,0,-1
1584990354.969532,-3,-4,0,-3,1,2,1,-1
1584990354.969532,1,0,2,1,0,-2,0,-1
1584990354.9908748,-3,2,-3,1,-1,1,1,0
1584990354.9908748,-1,-2,-3,1,3,-2,-1,-3
1584990354.9923363,0,-3,-1,-4,-1,-2,1,-1
1584990354.9923363,1,-3,0,2,4,2,1,1
1584990355.013908,0,6,1,-2,-3,-1,-1,0
1584990355.013908,2,2,-1,1,1,-2,0,0
1584990355.015384,0,-2,-1,-3,-1,-4,-2,-1
1584990355.015384,-3,-4,1,-1,2,-2,2,-3
1584990355.0282383,-1,-1,-4,1,-5,1,0,0
1584990355.0282383,0,4,2,-1,0,2,-4,-3
1584990355.0293937,-3,-6,0,0,1,-1,0,1
1584990355.0293937,-1,-3,2,-2,-2,1,0,-2
1584990355.050729,-1,1,-2,1,-2,-1,0,-4
1584990355.050729,-5,-6,-3,0,1,-3,0,1
1584990355.0516372,7,11,7,4,2,1,0,-1
1584990355.0516372,3,3,0,1,-2,1,-1,-1
1584990355.0730562,2,-5,-3,1,-3,-2,-1,0
1584990355.0730562,-2,2,-1,-1,0,-1,-1,-3
1584990355.0807846,2,1,4,1,0,1,0,1
1584990355.0807846,0,-4,0,0,0,-2,1,1
1584990355.0882056,-1,-4,-5,1,-1,-2,-1,2
1584990355.0882056,0,-2,-2,-1,1,-3,0,2
1584990355.0893364,-1,-7,2,-1,-1,-1,0,-2
1584990355.0893364,3,-1,2,1,1,-1,0,0
1584990355.1189332,-1,0,-3,0,-2,1,-2,2
1584990355.1189332,0,1,0,-1,-2,-1,-3,0
1584990355.1198397,-4,-2,1,2,-3,0,0,-2
1584990355.1198397,0,3,-2,-4,-1,1,2,2
1584990355.1339548,-3,1,0,-3,0,-3,2,0
1584990355.1339548,-1,1,-1,-2,-4,1,-2,0
1584990355.1347997,1,-5,-2,-4,-3,-2,1,1
1584990355.1347997,-4,9,2,-2,-2,-1,-1,0
1584990355.1495628,2,1,-2,1,-1,1,3,3
1584990355.1495628,4,7,4,3,3,1,0,-2
1584990355.1632342,0,-6,-5,-3,-2,-1,-3,-1
1584990355.1632342,1,-5,3,2,1,2,3,0
1584990355.1709285,-1,1,0,2,1,-1,2,0
1584990355.1709285,-4,-4,-1,-2,-1,-1,2,-1
1584990355.1726146,-1,-7,-4,-2,-3,-1,0,-2
1584990355.1726146,0,-4,-3,-1,1,2,1,-3
1584990355.1937635,3,2,-1,0,-3,-2,0,-1
1584990355.1937635,-2,0,1,-1,0,-3,-2,-2
1584990355.2007518,1,-2,0,0,2,-2,1,0
