timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1587419963.155166,1,0,-1,4,0,2,0,6
1587419963.1673708,-6,2,-2,-1,6,2,-2,1
1587419963.1673708,0,-4,1,-1,-3,-1,-1,-3
1587419963.1762495,2,-3,-1,1,-5,-1,-1,2
1587419963.1762495,-1,-3,-5,-8,-6,-5,0,0
1587419963.1898558,-1,-1,14,-5,2,-1,-2,1
1587419963.1898558,-7,-7,-3,1,1,-3,-2,2
1587419963.198757,2,-3,-8,2,-2,-1,-1,0
1587419963.198757,-12,-12,-6,-3,3,-2,4,-3
1587419963.2141786,-1,0,-5,0,2,-1,1,-3
1587419963.2141786,5,7,-1,0,1,1,4,-2
1587419963.2156935,1,-1,-8,1,2,1,-3,-4
1587419963.2156935,-2,-12,1,-1,2,-1,0,-2
1587419963.2362208,-3,-4,3,-5,1,-2,-1,-1
1587419963.2362208,-6,6,2,-1,-1,0,4,3
1587419963.2376752,3,3,1,0,4,-3,-1,-2
1587419963.2376752,3,1,-1,-4,4,-1,1,-1
1587419963.2499144,-2,-1,1,-4,2,2,-1,-4
1587419963.2499144,1,-1,-3,-1,3,2,2,0
1587419963.2587528,-2,-1,-2,2,1,0,3,-4
1587419963.2587528,-2,-2,-2,0,0,-2,2,-3
1587419963.2737272,-4,1,5,1,2,0,1,-2
1587419963.2737272,-4,-1,2,-1,1,-1,-3,2
1587419963.2751944,-5,-4,3,-5,-4,2,-1,-1
1587419963.2751944,-6,-5,-3,-1,-2,-3,-6,-1
1587419963.2873867,6,11,0,2,-7,1,-4,3
1587419963.2873867,3,4,0,-2,-3,2,1,-4
1587419963.296257,-2,-4,6,2,-1,0,2,-5
1587419963.296257,1,11,2,-5,-3,-1,-1,1
1587419963.3098302,1,-6,5,5,-1,-2,-4,1
1587419963.3098302,-1,-1,7,4,1,-4,0,-2
1587419963.3187804,-2,-1,-3,-1,0,-4,-3,-8
1587419963.3187804,-2,-2,-5,0,3,1,-5,-3
1587419963.3336935,-6,8,-1,3,0,-1,0,0
1587419963.3336935,3,7,0,2,2,-4,-2,2
1587419963.335188,7,-3,0,-1,-1,0,1,1
1587419963.335188,8,5,-7,-2,-3,2,0,1
1587419963.3473403,-11,-4,-4,-12,-2,1,-1,-1
1587419963.3473403,0,-3,1,-7,1,1,-1,3
1587419963.3563166,2,-2,3,-4,3,-3,-2,-3
1587419963.3563166,-5,-15,-2,-3,1,-2,1,3
1587419963.3698726,-4,2,-4,-2,-2,-4,-2,-1
1587419963.3698726,-1,3,4,3,1,-4,-2,3
1587419963.3787344,1,7,5,-3,3,-2,-1,0
1587419963.3787344,-1,1,0,7,0,5,0,1
1587419963.3937192,-6,-2,-10,1,-2,1,-1,-3
1587419963.3937192,-1,0,-11,-1,-1,2,2,-3
1587419963.3954058,-1,-2,-1,-4,5,-4,-1,-4
1587419963.3954058,1,-6,0,-5,-1,1,-3,0
1587419963.4073646,0,-4,3,1,2,3,-2,2
1587419963.4073646,-2,-4,1,-4,-7,0,1,-2
1587419963.4162345,2,2,-1,-5,-7,-4,2,0
1587419963.4162345,-3,-4,4,-3,-5,-4,5,-2
1587419963.4298987,1,2,6,-5,-1,-6,0,-2
1587419963.4298987,-1,-3,2,-2,0,-7,0,1
1587419963.4387622,1,1,1,1,-1,-7,3,3
1587419963.4387622,-4,-5,-5,0,3,-4,0,0
1587419963.453755,-14,11,-1,2,0,-3,-4,0
1587419963.453755,-1,-5,-2,0,-3,-5,3,1
1587419963.455136,1,-3,1,6,-2,-7,1,0
1587419963.455136,0,3,3,7,2,-2,-2,-6
1587419963.4673433,-2,1,-2,0,-2,2,-1,-2
1587419963.4673433,-1,2,-3,-2,0,2,7,-2
1587419963.4762826,0,1,-1,9,0,9,-1,-4
1587419963.4762826,3,1,-3,6,1,4,-4,-2
1587419963.4899156,2,-2,-2,-4,-4,-1,0,-4
1587419963.4899156,1,-4,2,-1,-8,-1,-1,-2
1587419963.4987342,1,-5,3,-3,-8,4,-1,-3
1587419963.4987342,-1,3,5,-10,-3,4,3,5
1587419963.5136461,-2,-3,-1,-7,1,4,0,-3
1587419963.5136461,4,-10,-1,-4,-3,-1,0,-1
1587419963.5198457,7,17,3,0,-2,-4,-6,-4
1587419963.5198457,-3,0,-7,-2,-5,-1,-1,-2
1587419963.5273583,-3,0,-2,-1,2,-5,-1,-1
1587419963.5273583,1,1,0,-1,4,-2,3,1
1587419963.536261,3,-6,2,-3,1,-3,-3,2
1587419963.536261,-7,4,0,2,2,-1,-4,-1
1587419963.5498483,-9,-9,-3,5,-3,0,-5,-1
1587419963.5498483,8,26,8,4,1,0,0,3
1587419963.558768,-1,-7,0,2,-1,-3,-1,-1
1587419963.558768,2,-1,-3,2,-3,1,-3,-1
1587419963.5730197,-3,-7,0,-9,-3,-3,0,-4
1587419963.5730197,0,-7,-4,-5,-4,-2,-3,4
1587419963.5798697,-3,8,3,5,5,-4,-6,-4
1587419963.5798697,-1,3,-6,7,5,2,-3,-4
1587419963.587354,0,-3,-8,-4,1,1,1,1
1587419963.587354,2,-5,-1,3,-2,0,2,1
1587419963.5962632,3,2,5,-1,-1,-2,-1,-3
1587419963.5962632,2,2,1,-2,-4,-1,-2,4
1587419963.6099045,-3,-5,3,6,1,-2,0,1
1587419963.6099045,-1,-3,-1,3,0,-3,-2,6
1587419963.6187859,1,0,2,0,4,-2,-3,-1
1587419963.6187859,-6,0,-1,-3,0,-4,2,2
1587419963.6330626,2,4,3,-1,0,1,-1,0
1587419963.6330626,7,7,-1,-3,0,0,-3,1
1587419963.6398354,-3,-2,0,-3,5,1,-2,-1
1587419963.6398354,5,1,2,7,1,-2,3,1
1587419963.6473458,0,-4,-1,3,2,-3,2,0
1587419963.6473458,-5,-11,-7,2,0,-1,-1,-7
1587419963.6623554,15,45,6,7,7,1,-2,1
1587419963.6623554,-9,3,-7,-4,6,-1,-3,0
1587419963.66986,-11,-6,-2,-9,-1,4,-5,2
1587419963.66986,5,16,7,-6,-1,3,1,-2
1587419963.678795,3,0,5,-1,-4,-6,-1,0
1587419963.678795,0,-15,2,-2,-5,-3,-2,-4
1587419963.6930647,4,-4,3,-7,-3,2,-4,0
1587419963.6930647,5,8,8,-11,-3,1,-2,8
1587419963.699799,1,-7,1,7,-2,1,2,2
1587419963.699799,-3,2,-3,4,-1,1,-1,-4
1587419963.7073357,-9,-14,-4,-1,3,-1,-2,0
1587419963.7073357,-2,-5,-3,5,0,-1,-3,-3
1587419963.7162435,-1,21,10,0,5,-1,-2,-3
1587419963.7162435,-4,-3,-1,-6,3,0,3,0
1587419963.7298467,1,11,2,-1,0,-1,0,4
1587419963.7298467,3,-6,-2,2,2,2,-3,0
1587419963.7387612,7,0,-1,8,0,-3,0,-4
1587419963.7387612,1,-3,4,1,-4,-5,-2,-2
1587419963.753059,-3,-4,-6,-7,-4,-1,-1,-1
1587419963.753059,-4,-3,-5,-6,-7,2,2,-1
1587419963.7673242,0,-3,-1,2,-1,-2,-1,-3
1587419963.7673242,0,-4,-4,-3,1,0,-3,-4
1587419963.7761798,-1,7,-2,-3,0,-6,-3,-3
1587419963.7761798,-2,-4,3,-5,0,0,-3,-1
1587419963.7778492,4,0,-1,1,2,-1,-1,0
1587419963.7778492,0,9,3,4,-1,-1,-1,-6
1587419963.7902896,-9,8,4,1,-1,-4,3,-3
1587419963.7902896,-2,-3,-3,0,1,3,5,0
1587419963.7987604,6,-2,1,-5,3,1,4,-3
1587419963.7987604,-1,1,0,0,0,4,2,-6
1587419963.8130095,-9,-12,5,3,-3,2,0,-2
1587419963.8130095,7,11,4,4,-3,2,-5,-2
1587419963.8198814,4,1,0,0,1,3,-7,-8
1587419963.8198814,-5,-3,-6,2,-1,0,-2,0
1587419963.8362005,-5,2,-5,1,4,0,2,-2
1587419963.8362005,1,-2,1,-3,1,-1,5,0
1587419963.8376312,0,-4,-5,6,1,-4,-1,3
1587419963.8376312,1,-5,-3,1,1,0,-2,0
1587419963.8498676,1,7,1,-2,2,-3,3,-1
1587419963.8498676,3,1,5,-4,-2,-3,-3,0
1587419963.8587103,2,1,1,-2,-3,-5,-2,2
1587419963.8587103,-1,15,7,-6,1,-2,-5,0
1587419963.8730123,-3,-10,-3,-1,3,-2,-5,-1
1587419963.8730123,-6,-1,-3,1,0,3,1,2
1587419963.8798525,6,1,-1,-2,-3,-1,2,0
1587419963.8798525,-4,-2,2,0,-3,5,2,-2
1587419963.8962305,-1,-9,2,-2,-4,2,1,-1
1587419963.8962305,-2,-2,5,-2,-4,-1,-2,-1
1587419963.8978631,0,-5,1,3,-1,-2,-7,-3
1587419963.8978631,-5,-11,-2,3,0,1,-6,-4
1587419963.9098928,0,3,2,-4,4,0,-2,-3
1587419963.9098928,12,11,-4,-1,3,4,3,2
1587419963.9187837,-3,4,-5,0,-6,1,0,-1
1587419963.9187837,-1,-3,-3,2,-3,2,-1,2
1587419963.9337096,-8,-9,1,-2,0,-1,-2,4
1587419963.9337096,1,-8,0,-8,2,-1,2,-2
1587419963.9398153,3,17,7,-2,2,-1,-4,0
1587419963.9398153,-2,5,3,2,4,-1,-6,1
1587419963.9561741,-42,-4,-1,1,0,-4,-1,3
1587419963.9561741,-26,-5,-5,-4,-1,0,0,2
1587419963.9576488,-1,-2,-1,-3,0,-2,-1,-6
1587419963.9576488,7,1,-2,7,3,2,1,0
1587419963.9697974,8,1,1,4,-1,2,-2,1
1587419963.9697974,16,-4,0,-1,-2,1,-1,-4
1587419963.97864,17,6,1,-3,-6,0,-4,2
1587419963.97864,9,5,2,-1,-1,-2,-1,0
1587419963.9930167,0,1,-5,2,1,-3,1,0
1587419963.9930167,10,4,-1,-5,-6,-2,2,-4
1587419964.00006,1,-16,-1,-4,3,-4,0,-1
1587419964.00006,10,29,6,-3,4,0,6,3
1587419964.0162053,3,6,-3,0,3,-1,-2,1
1587419964.0162053,7,-13,1,2,-4,2,-2,-3
1587419964.0176892,0,1,3,1,0,-2,-3,-1
1587419964.0176892,-6,-2,-5,2,-4,1,-2,0
1587419964.029859,-11,-6,-4,-1,1,0,-3,-3
1587419964.029859,-1,-7,-5,0,0,4,-2,-2
1587419964.0448177,-3,0,0,1,-4,0,-3,-6
1587419964.0448177,1,0,0,-5,0,1,-3,-1
1587419964.0530558,-1,-5,1,-1,-2,1,-3,0
1587419964.0530558,4,-4,1,0,2,-3,2,-1
1587419964.0673406,1,1,2,2,-3,1,-2,-2
1587419964.0673406,-5,0,-3,-5,4,1,-4,-2
1587419964.0761664,-1,-1,-2,-4,9,-3,-1,2
1587419964.0761664,0,-5,1,2,5,-3,1,19
1587419964.077746,-6,-6,-5,-6,-2,1,4,5
1587419964.077746,-4,2,-5,5,-3,-3,-2,-6
1587419964.0898232,-6,-7,-5,-3,-7,-1,0,-3
1587419964.0898232,6,18,7,-2,3,0,-1,-7
1587419964.0986867,4,-4,-4,1,-2,-4,2,-8
1587419964.0986867,-1,3,2,1,2,-6,-2,-8
1587419964.1130285,-8,-1,2,-4,3,0,-2,-2
1587419964.1130285,-1,11,7,-4,-1,-4,-2,1
1587419964.1199012,9,1,-2,-3,-1,2,-8,-1
1587419964.1199012,-5,-7,-3,-5,1,2,-6,2
1587419964.1361375,-3,-3,-4,1,2,-2,-6,1
1587419964.1361375,-2,-2,-5,0,-4,1,1,-1
1587419964.1376204,1,-2,2,8,1,-2,5,-8
1587419964.1376204,-2,-6,6,3,1,0,1,-1
1587419964.1498644,-5,-11,1,0,-2,0,-6,-5
1587419964.1498644,-2,-4,-3,-5,-4,0,1,0
1587419964.1587079,-3,1,2,-5,-1,-2,1,1
1587419964.1587079,-3,0,-4,-1,2,0,-6,0
1587419964.1725078,1,-1,-2,2,4,-2,-1,7
1587419964.1725078,2,-3,3,0,2,0,0,1
1587419964.1812646,-2,-6,0,2,-2,-1,-4,-5
1587419964.1812646,-4,-6,1,0,-3,-4,1,-3
1587419964.1961782,5,14,2,5,-1,3,5,2
1587419964.1961782,-2,-5,-4,1,-1,-1,3,-2
1587419964.1977723,1,-2,1,-8,-2,-3,-4,-1
1587419964.1977723,-3,-6,-4,-4,-3,-1,-5,-3
1587419964.2098083,0,1,-1,-3,-3,0,-4,3
1587419964.2098083,0,1,2,-5,1,0,-2,0
1587419964.2187166,2,3,-3,2,-5,-2,0,-5
1587419964.2187166,-2,2,-1,2,-3,-1,-3,1
1587419964.2323475,-7,3,7,-1,-5,-2,2,-3
1587419964.2323475,3,4,-1,-2,4,0,3,2
1587419964.2412112,1,-2,-4,-1,1,1,-2,-2
1587419964.2412112,1,1,1,-5,-1,-4,-3,1
1587419964.2562425,-3,5,3,1,3,3,5,3
1587419964.2562425,6,-6,-1,2,5,2,0,0
1587419964.2576203,7,-1,-4,0,1,-1,1,1
1587419964.2576203,-4,-8,-5,9,0,0,2,1
1587419964.2698672,13,23,1,7,5,-1,5,1
1587419964.2698672,-2,-3,0,-1,3,-1,0,-7
1587419964.278754,-6,-1,6,-1,1,-1,4,1
1587419964.278754,-6,0,8,-3,1,-5,-3,1
1587419964.292293,0,2,-8,-5,-7,-2,-4,2
1587419964.292293,-1,-1,0,5,-5,-1,-4,2
1587419964.3013165,-2,4,2,0,-3,0,-4,0
1587419964.3013165,-1,1,3,0,-2,-3,-4,3
1587419964.3236766,-1,2,-3,-3,4,3,-3,1
1587419964.3236766,1,-4,3,-2,-2,1,-2,-2
1587419964.3251185,-9,-14,-8,-2,3,-1,4,-2
1587419964.3251185,-3,-2,-7,-3,2,-1,5,3
1587419964.3301623,13,29,3,3,2,-1,5,6
1587419964.3301623,6,13,0,-6,-2,-1,4,-4
1587419964.3462057,-3,-7,-8,-2,-5,-2,3,2
1587419964.3462057,-1,-7,-6,0,-5,-1,-5,-3
1587419964.3523216,-7,-8,2,-4,-7,-5,-4,0
1587419964.3523216,0,-3,-1,1,-4,-4,0,-2
1587419964.3612268,-1,1,4,1,1,-1,-3,2
1587419964.3612268,-6,1,3,4,1,2,0,-2
1587419964.3761837,-8,-7,-1,0,-1,1,0,-2
1587419964.3761837,2,9,2,-4,0,4,3,4
1587419964.3776424,2,-4,-4,-1,-2,0,1,4
1587419964.3776424,4,-4,3,1,3,-3,-1,-1
1587419964.389852,-1,-5,-4,-5,2,0,-4,-1
1587419964.389852,-2,-1,-1,-4,2,-2,-5,-5
1587419964.3986793,-2,1,-2,1,-1,-4,-2,-6
1587419964.3986793,1,3,-3,0,-3,-3,-3,2
1587419964.4123366,-5,-6,0,-3,2,-4,-1,5
1587419964.4123366,-8,-2,-3,1,-2,-2,-10,-13
1587419964.4212022,9,16,1,3,-2,3,-1,0
1587419964.4212022,0,11,0,1,0,3,0,1
1587419964.4361925,-2,0,0,-9,2,2,0,-2
1587419964.4361925,-1,-7,1,1,1,0,0,6
1587419964.4376216,1,-4,-1,-2,3,-3,3,-2
1587419964.4376216,0,-3,0,0,2,0,2,4
1587419964.4498498,-1,-1,-1,4,1,-2,-2,0
1587419964.4498498,-9,-10,-7,2,-2,0,1,-4
1587419964.4587162,18,0,-2,0,-5,4,-4,2
1587419964.4587162,-5,17,2,-5,-5,2,-4,6
1587419964.4722865,-7,-6,-5,4,-4,0,1,-5
1587419964.4722865,0,-7,0,4,-2,4,4,-3
1587419964.4811904,4,-6,3,-2,-4,-1,1,-3
1587419964.4811904,3,-6,4,-3,-5,0,-3,0
1587419964.4961665,20,0,-2,-3,2,-1,-10,3
1587419964.4961665,-35,-2,-5,-4,3,-2,-2,-2
1587419964.497833,13,1,2,-1,2,0,-2,-1
1587419964.497833,-37,-11,-5,3,2,0,-1,1
1587419964.5097635,1,-24,-3,1,-6,-5,-1,2
1587419964.5097635,40,58,15,-1,-4,1,2,6
1587419964.5187275,-13,3,-1,1,7,-5,-8,-10
1587419964.5187275,10,-6,2,0,3,0,-5,-1
1587419964.5323458,0,-7,3,2,-1,0,-1,9
1587419964.5323458,-28,-14,-2,0,-6,-1,-6,-16
1587419964.5411792,37,15,3,0,-4,6,1,19
1587419964.5411792,4,-2,-4,-2,-3,0,-2,-20
1587419964.5561626,-24,-21,-1,-1,-3,-1,-1,3
1587419964.5561626,-1,14,4,-4,1,-2,3,6
1587419964.5576181,13,5,-4,0,0,-3,-2,5
1587419964.5576181,21,1,-6,-4,2,-2,1,9
1587419964.5697894,-18,1,0,4,4,-3,-5,-3
1587419964.5697894,-21,-7,0,1,5,-1,-4,4
1587419964.5786524,27,12,6,-3,-3,-4,-10,-7
1587419964.5786524,-32,-6,-2,3,1,0,-4,-9
1587419964.6011875,-5,-4,-4,-1,-3,2,1,1
1587419964.6011875,14,-6,-1,-1,0,0,2,3
1587419964.6029453,-1,-2,-2,-2,1,-2,-7,-7
1587419964.6029453,7,2,-5,-1,1,-3,7,4
1587419964.62372,-13,3,0,-1,2,-3,-3,-2
1587419964.62372,27,4,3,0,-1,-2,-3,-4
1587419964.62506,-44,-27,-8,-1,-2,0,0,-10
1587419964.62506,8,3,-4,-2,-3,-1,1,8
1587419964.6302295,5,9,-3,-3,1,1,0,-6
1587419964.6302295,-12,-8,3,3,0,-1,4,9
1587419964.6387515,-9,-49,-14,-3,-7,-2,-8,-4
1587419964.6387515,49,98,46,6,0,4,-3,12
1587419964.6523423,25,-18,-5,-4,2,1,-8,-1
1587419964.6523423,-20,40,7,4,5,6,0,2
1587419964.6612682,-5,0,-5,4,1,-4,-1,0
1587419964.6612682,-71,-30,-10,1,1,-1,-1,-7
1587419964.6755657,28,-14,-3,-5,-3,0,1,4
1587419964.6755657,-1,4,2,-5,-3,-4,2,0
1587419964.68235,3,-1,1,0,-6,1,0,-1
1587419964.68235,-18,-9,-2,2,-1,-1,1,0
1587419964.6986735,16,30,11,2,1,-1,0,2
1587419964.6986735,13,-7,-3,-6,0,-3,3,3
1587419964.700276,-4,-3,4,-1,4,-2,-2,-11
1587419964.700276,-6,0,-4,-2,2,-3,-2,1
1587419964.7122915,-1,3,-2,2,3,3,1,4
1587419964.7122915,-8,-14,-6,2,-4,-2,2,1
1587419964.7219276,19,-14,-8,-4,0,-2,-3,-13
1587419964.7219276,-7,19,10,2,2,3,-1,10
1587419964.7355418,-27,-9,-1,-6,0,0,-3,-4
1587419964.7355418,1,-9,-5,-1,0,-4,0,-2
1587419964.7423182,3,-7,-3,-1,1,-3,-4,-3
1587419964.7423182,-14,-11,-5,2,1,2,1,3
1587419964.7586503,23,27,7,4,-1,3,5,4
1587419964.7586503,-1,3,-7,0,-4,-2,-9,-17
1587419964.760077,-46,-2,-5,5,2,0,0,-3
1587419964.760077,1,3,1,2,3,-3,-4,-9
1587419964.772303,-2,-14,-7,-1,-1,-2,-1,8
1587419964.772303,21,-5,-1,-1,-3,-2,3,-3
1587419964.7812178,-25,1,6,-1,-3,-1,0,-3
1587419964.7812178,25,-2,1,-6,-3,-1,1,-1
1587419964.7955503,6,0,0,-6,4,-2,-2,6
1587419964.7955503,-11,11,-2,0,1,0,2,3
1587419964.8022892,6,5,3,3,2,-2,0,-4
1587419964.8022892,12,0,7,-2,3,1,0,0
1587419964.818687,-4,-6,-1,-3,-3,-3,-1,3
1587419964.818687,-2,-19,-2,-3,2,3,1,3
1587419964.820337,-36,-10,-4,1,-2,-4,-10,-23
1587419964.820337,-7,0,-3,1,2,2,-1,7
1587419964.8323166,24,20,8,3,-2,2,5,5
1587419964.8323166,20,-14,-7,-4,-6,-4,4,0
1587419964.8412108,-3,-13,0,-1,-5,1,-1,-3
1587419964.8412108,18,37,10,1,0,2,-4,-2
1587419964.855558,14,14,7,1,4,-4,7,6
1587419964.855558,-4,-8,-5,1,0,-3,-8,-8
1587419964.8623006,14,-8,-8,2,8,-1,-3,7
1587419964.8623006,-11,-4,-2,-4,2,1,-2,8
1587419964.8790827,-8,-2,2,5,-2,3,-3,1
1587419964.8790827,9,-3,2,0,1,-1,-3,-2
1587419964.88056,-2,-5,-1,-2,-3,-1,-2,0
1587419964.88056,2,-8,-7,-2,-8,-4,6,-6
1587419964.9011781,-22,-12,0,4,1,0,0,8
1587419964.9011781,-6,-6,-6,1,-3,-1,-7,-13
1587419964.902668,-21,6,11,-1,2,-5,-3,-13
1587419964.902668,8,-4,4,-4,5,-1,-2,-12
1587419964.9155447,-3,-36,-13,-11,3,-4,-1,-4
1587419964.9155447,17,4,0,-2,3,0,-4,10
1587419964.922319,0,24,13,8,3,0,-3,9
1587419964.922319,76,-14,-21,-5,-5,-6,-13,-6
1587419964.9386866,-14,63,31,10,10,6,10,22
1587419964.9386866,-5,-24,-7,-3,2,4,-4,-15
1587419964.9401748,-3,15,2,1,-6,3,1,-7
1587419964.9401748,-5,-18,-9,-1,1,4,1,5
1587419964.9522877,6,-18,-6,0,2,-1,6,4
1587419964.9522877,7,-9,-3,1,-3,-1,-1,5
1587419964.9612396,2,-2,1,-1,2,-3,3,3
1587419964.9612396,53,3,0,2,0,-4,-2,-3
1587419964.975577,-55,12,-5,-1,-4,-2,11,12
1587419964.975577,20,-10,-4,-6,-1,0,-3,-3
1587419964.9822779,9,6,-2,-2,0,-3,-5,-29
1587419964.9822779,-3,-3,-2,0,-5,-1,-1,12
1587419964.9986649,8,-7,2,-2,-7,-1,-9,-2
1587419964.9986649,-40,26,10,0,3,5,6,10
1587419965.0009544,-20,-32,6,-2,2,2,-1,-12
1587419965.0009544,5,25,12,-2,3,-4,-4,2
1587419965.0123208,13,-8,-4,-3,2,-2,-2,6
1587419965.0123208,-3,-27,-11,-4,1,1,2,-7
1587419965.0211372,28,-15,-7,1,1,2,4,8
1587419965.0211372,-26,23,7,1,6,1,2,5
1587419965.0356119,10,12,0,0,4,-1,4,1
1587419965.0356119,11,8,0,1,-2,-7,-3,-1
1587419965.0435016,8,0,-3,-1,2,-4,-7,5
1587419965.0435016,4,-5,-1,-5,1,-3,-2,4
1587419965.0587113,-2,-2,-3,-5,0,0,-3,1
1587419965.0587113,-1,-1,-3,-2,-2,0,2,2
1587419965.0600727,0,-18,-7,5,-2,3,2,16
1587419965.0600727,-31,-15,-6,4,-3,-3,-9,-16
1587419965.0723596,21,6,2,2,-2,1,-1,-10
1587419965.0723596,20,-4,-2,-3,1,-1,-5,-1
1587419965.0812173,-24,-4,0,0,-1,-3,-2,0
1587419965.0812173,7,-1,-2,-1,-1,-4,-3,-3
1587419965.0955932,-16,-35,-5,2,-1,-3,5,5
1587419965.0955932,27,76,26,10,3,3,8,14
1587419965.1022785,-3,-8,0,-1,-4,-5,-4,7
1587419965.1022785,-22,-13,-1,-7,-3,4,-9,-20
1587419965.11865,4,-3,2,-2,4,-1,0,1
1587419965.11865,10,-4,2,0,5,-2,3,5
1587419965.120103,-8,-23,-15,-4,-4,0,-5,-8
1587419965.120103,1,23,6,5,2,0,1,14
1587419965.1323004,-12,8,3,5,-2,0,-1,-6
1587419965.1323004,-5,-8,4,2,2,-1,-1,-1
1587419965.1412048,5,10,1,-7,2,3,0,-9
1587419965.1412048,-1,-5,-2,-2,-3,2,2,2
1587419965.1559231,2,-6,-4,-5,-1,-2,-3,1
1587419965.1559231,-6,-14,-7,-3,2,-8,-2,0
1587419965.1622865,4,0,2,2,1,-4,-3,6
1587419965.1622865,-40,16,2,-1,-3,2,-2,-4
1587419965.1791277,12,9,7,2,-1,-2,0,3
1587419965.1791277,26,-1,-4,-6,0,-1,-1,-4
1587419965.180783,5,-16,-6,-4,-3,-2,1,-4
1587419965.180783,-16,22,9,-3,-3,1,0,-5
1587419965.1923065,40,0,-4,-1,0,-1,1,-3
1587419965.1923065,-38,-10,-3,3,-5,-1,0,0
1587419965.2012002,2,-4,1,0,0,-2,0,6
1587419965.2012002,3,0,-2,-1,-4,3,-4,5
1587419965.2155552,9,9,4,4,0,1,-4,-2
1587419965.2155552,-2,-2,-2,0,4,1,-1,-8
1587419965.2223172,25,8,1,-1,0,-2,1,-1
1587419965.2223172,-44,-6,-4,-5,0,-2,3,-1
1587419965.2386162,-3,2,-2,-5,-3,1,2,0
1587419965.2386162,8,-1,-3,-1,-3,2,0,-5
1587419965.2401104,-14,-5,-6,3,-5,-3,-7,-7
1587419965.2401104,0,3,4,6,-3,0,-3,-1
1587419965.25231,-3,3,0,2,1,2,-1,6
1587419965.25231,20,22,10,2,2,5,4,-4
1587419965.261221,13,3,2,-2,0,1,1,6
1587419965.261221,-6,-6,-9,-9,-7,-3,-1,-3
1587419965.275538,-8,-17,-4,-5,-1,-2,-5,-1
1587419965.275538,15,-7,-1,-1,2,-3,1,-1
1587419965.282276,4,16,7,1,2,-2,0,-4
1587419965.282276,-20,-19,-9,-4,-1,1,0,-3
1587419965.2986486,4,25,5,2,-1,3,1,7
1587419965.2986486,6,-14,-1,3,4,-1,-1,-3
1587419965.300163,-11,-4,2,1,4,-3,-1,-8
1587419965.300163,2,-1,-4,0,-1,-2,-1,-1
1587419965.312299,16,7,0,0,-2,-2,0,0
1587419965.312299,2,-2,-2,1,-1,0,2,-1
1587419965.3211472,-10,-4,-4,0,-1,-2,1,2
1587419965.3211472,2,-2,-7,-9,-1,-1,0,-2
1587419965.3355544,-3,7,4,-2,-1,3,-4,1
1587419965.3355544,0,-13,-7,1,-1,-2,-3,-5
1587419965.3422906,15,12,6,2,3,2,-3,5
1587419965.3422906,0,-5,1,-2,4,0,2,2
1587419965.358652,0,2,1,1,-2,-3,-1,0
