timestamp,ca1,ca2,ca3
1584990410.6624794,5.6859519282597395,7.247096971396638,26.475133180469776
1584990410.664426,5.688677274368152,7.106168213389034,25.986586734617205
1584990410.664426,5.4480084592991,6.973052224219016,25.75507227039235
1584990410.6772592,6.376426170825169,7.161891525483716,24.316502025358222
1584990410.6772592,6.305168317904774,7.096290132399979,24.32843061470323
1584990410.679019,5.950174881343713,7.087199779557025,24.200931683572396
1584990410.679019,5.3903064244916505,7.171342826967595,24.075071175856678
1584990410.7001143,5.443467626685006,6.861646282915046,24.090561572598922
1584990410.7001143,5.490373990973789,6.870323114903095,23.96055806237603
1584990410.7018661,5.744441962707547,6.623150249370048,23.71096328813539
1584990410.7018661,5.552313498291639,6.688320768102908,23.69890860103988
1584990410.7132697,5.568916651250418,6.708035021579268,23.55686837068307
1584990410.7132697,5.585398439516686,6.702879908026646,23.522460896533968
1584990410.7221541,5.574030850543438,6.8480792658160805,23.0570924520871
1584990410.7221541,5.184684973935657,7.0005672914479575,22.970239616154785
1584990410.7371004,4.741643541537488,7.264833995660896,22.68990306230847
1584990410.7371004,4.755031692903291,7.201697955535771,22.69873389419206
1584990410.7385345,4.591751732491125,7.258503874406638,22.649975958817958
1584990410.7385345,4.641065537079577,7.262150614398212,22.520444457443546
1584990410.7596385,5.188412809243609,7.592005486311273,21.204874227869755
1584990410.7596385,5.0728633280325015,7.59551531974427,21.14605604264291
1584990410.7613704,4.581122689514783,7.7831633798808175,21.065522961831572
1584990410.7613704,4.671497701983663,7.7618388445094855,20.82049216146102
1584990410.7733016,5.05710907150656,7.7807222400391165,20.212269253488557
1584990410.7733016,6.384963772188113,7.9697642631808705,18.35558939289474
1584990410.7821465,6.709399704621927,7.869264185436129,17.97102094435636
1584990410.7821465,6.724850382105599,7.793746167872525,17.97312192559005
1584990410.7971368,6.731166094381412,7.788340151034814,17.91165775668471
1584990410.7971368,6.777975024280657,7.776734635727068,17.844762887153813
1584990410.798902,6.7485203722563405,7.758963883298541,17.84183398625753
1584990410.798902,6.50011206173975,7.829253468660349,17.827590154555097
1584990410.8196304,6.477306041620745,7.75571514449167,17.824369181619264
1584990410.8196304,6.646548766430898,7.695701449307838,17.592490957891602
1584990410.821351,6.498304061417292,7.731985178752637,17.57657530790899
1584990410.821351,6.461746297740952,7.6668612214489285,17.583376824075533
1584990410.8332767,6.131143923316812,7.787400059098558,17.520270742343033
1584990410.8332767,6.117296665667536,7.777012608622186,17.501277632873293
1584990410.8421335,6.1487869491237115,7.753188609130425,17.39867944411046
1584990410.8421335,6.157083566144819,7.6954573737462075,17.40748171233385
1584990410.8573048,6.126060154386418,7.662773955576105,17.412900251109342
1584990410.8573048,6.068734784182961,7.657590303590076,17.334840408953983
1584990410.8589997,6.113098447374088,7.572104694782273,17.293605597842976
1584990410.8589997,6.035956070814475,7.5620937953856195,17.294082693062048
1584990410.8796456,6.16899564832553,7.514226281595015,17.068648706334134
1584990410.8796456,6.5205587482982414,7.561653540603721,16.540418209895044
1584990410.8814864,6.606195534141566,7.543263559897468,16.4239628187726
1584990410.8814864,6.688765578077137,7.470823451347377,16.334313292217143
1584990410.893306,6.483916755497214,7.489104213766502,16.32830496603023
1584990410.893306,6.386217992732994,7.53414590815734,16.271715864673343
1584990410.9022427,6.726005596222089,7.60819537385503,15.820161439417742
1584990410.9022427,6.716831244464799,7.6274635981781715,15.819116351517911
1584990410.91713,6.6190153589652505,7.6599236374274176,15.708924634601665
1584990410.91713,6.525395744180012,7.618411696127267,15.822999708317345
1584990410.9191785,6.505505841622033,7.5500569369626644,15.83789019321554
1584990410.9191785,6.56128910161709,7.581673136872647,15.82621482793253
1584990410.9401205,6.735337584164719,7.524883913397928,15.83587993637977
1584990410.9401205,6.614322407208687,7.649194773944991,15.775875851468811
1584990410.9415166,7.237742055874183,7.603876195658182,15.031214533471866
1584990410.9415166,7.168480960862812,7.707861474309084,15.088488295106021
1584990410.9625764,7.216989092528607,7.6425001969235575,15.059817441118282
1584990410.9625764,7.220869202329698,7.604723601862421,15.091384553576423
1584990410.964157,7.281860903699618,7.592034237382644,15.003073354404687
1584990410.964157,7.311310511983357,7.569784545386949,15.0175609274756
1584990410.9773247,8.014345240235162,7.59037400943751,14.319062051511814
1584990410.9773247,8.33502877830016,7.431219418816729,14.380532199681811
1584990410.97915,7.843858899604416,7.629988739333736,14.31571581357187
1584990410.97915,7.914444172940882,7.607318063686376,14.289620002458907
1584990410.999636,7.904136987300492,7.5551456558697705,14.29518265143613
1584990410.999636,7.9633204051105935,7.420598168476221,14.51017718696604
1584990411.0015876,8.057204612610406,7.400996687593722,14.507035879124052
1584990411.0015876,8.810998237121625,7.2691268467884695,14.113178183649506
1584990411.022445,9.81681772903162,7.014906032719916,12.653496376282302
1584990411.022445,10.257006637066898,6.767711351994538,11.977952405514088
1584990411.024354,9.690559477772915,6.665586719128017,12.760787146117833
1584990411.024354,9.546325259657962,6.681772743799449,12.899452472194014
1584990411.037157,9.462144660600712,6.731777875002348,12.901455545178784
1584990411.037157,9.472689602854642,6.71133369409576,12.937817365400953
1584990411.0384839,9.351162803314553,6.707440056559664,12.9894957116338
1584990411.0384839,9.28800770371021,6.748409979828876,12.970818501102167
1584990411.0596175,9.4615156697113,6.638945673369804,12.975860700821135
1584990411.0596175,9.492075106642968,6.658368017671914,12.959522826751902
1584990411.0613973,9.361570818364799,6.67242613038258,13.116083405996218
1584990411.0613973,9.450413594953895,6.57764275722319,13.139486464800815
1584990411.0827763,9.486584085384015,6.609930300452726,13.129941126799023
1584990411.0827763,9.82582619209838,6.475007281764376,13.176959838768783
1584990411.0845468,9.876492014420988,6.462069846903569,13.112387721449856
1584990411.0845468,9.84540914980718,6.442062183980243,13.185679832971005
1584990411.0975332,11.021589224318557,6.832751406442199,11.031989641601555
1584990411.0975332,11.025967043169711,6.873871858573077,10.961676468154199
1584990411.1032202,11.154839888696053,6.882473978350889,10.886571101786
1584990411.1032202,11.219833313877428,6.9297262039946315,10.783960577896998
1584990411.119593,11.25475508384105,6.915476788586686,10.784563655664446
1584990411.119593,11.174149013919088,6.933596889980395,10.891815120843235
1584990411.1213527,10.899628610879851,6.924534932193042,11.203082759451027
1584990411.1213527,10.841190258585042,6.927208453114529,11.24159492625306
1584990411.1427422,10.809378775821052,7.031624511028951,11.094609562915094
1584990411.1427422,10.849886961383268,7.024125626274021,11.097683170470026
1584990411.1454284,11.224179405350784,6.9951326273419285,10.477514001680424
1584990411.1454284,11.003705911012364,6.949448834735839,10.765743965419619
1584990411.1562767,10.931456484303721,6.91255884632418,10.765261067953526
1584990411.1562767,11.395553242765345,6.912100000829722,10.482524187514509
1584990411.16455,11.74417647476797,7.026558262426914,9.426262313112122
1584990411.16455,13.35574884255606,7.38367208639122,6.1287186976190275
1584990411.1803694,13.385203913221721,7.32653058494396,5.868524682784442
1584990411.1803694,13.44795703319352,7.359502216210809,5.739492811105605
1584990411.1837027,13.584210961717238,7.272572561712351,5.763651939871455
1584990411.1837027,13.254799058758056,7.331781512411891,6.115469300328627
1584990411.2027497,13.313983845350998,7.310350325047887,6.002008855184671
1584990411.2027497,13.549542053643737,7.421090394170591,5.569491167555078
1584990411.204133,13.52597870557701,7.450187217539098,5.5684359680324365
