timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1584990510.4256444,-1,-1,1,3,0,1,-1,0
1584990510.4256444,1,-1,-1,0,-1,-2,-2,-2
1584990510.4460874,1,1,1,1,-2,0,0,-1
1584990510.4460874,1,-1,-3,-2,0,-1,-1,-2
1584990510.4478037,1,1,-1,0,1,0,0,0
1584990510.4478037,-1,0,2,-2,1,-2,-4,0
1584990510.4597278,1,0,-1,-3,2,0,0,-2
1584990510.4597278,2,-1,-1,1,-1,-1,-2,-1
1584990510.4685938,-3,-1,2,-1,-2,-1,0,-1
1584990510.4685938,0,-1,-2,3,0,-1,0,-3
1584990510.4916844,-3,-1,-2,-1,-2,0,-1,-2
1584990510.4916844,-1,-2,-2,1,-1,1,-2,-1
1584990510.4933915,-2,-3,0,-1,-2,0,-1,-2
1584990510.4933915,0,-2,0,-2,0,1,-1,1
1584990510.5135474,0,-4,0,2,-4,-2,0,1
1584990510.5135474,0,0,-3,-1,-2,-1,0,2
1584990510.514929,-1,2,0,-3,1,1,3,0
1584990510.514929,-3,0,0,1,-1,-3,-3,0
1584990510.5203345,-2,0,-1,0,2,-1,1,-1
1584990510.5203345,-1,3,2,-3,-4,2,-3,-1
1584990510.5286138,2,-4,-3,-1,-1,0,1,-2
1584990510.5286138,2,0,-1,4,2,0,-1,-1
1584990510.5440092,-2,-2,-1,1,0,0,-2,-2
1584990510.5440092,0,-4,-2,-5,2,-3,-3,2
1584990510.5457346,-3,-2,-5,-1,0,1,2,-1
1584990510.5457346,-3,-1,-2,-1,-1,-1,-4,-1
1584990510.5658536,-2,1,1,1,2,0,0,0
1584990510.5658536,3,0,-1,1,-3,-1,0,-2
1584990510.5722597,-1,0,-1,-1,1,0,-1,-1
1584990510.5722597,1,1,1,-3,3,-1,-1,3
1584990510.5796876,0,1,1,1,-4,1,0,0
1584990510.5796876,2,2,0,-1,1,0,1,1
1584990510.5884829,-2,-1,1,-2,-2,-2,-3,1
1584990510.5884829,-3,1,-1,3,-5,-1,-1,-2
1584990510.6186721,0,0,-1,-1,-1,-3,-3,0
1584990510.6186721,0,0,-1,-2,-2,-1,0,-1
1584990510.620787,-3,-2,0,1,-2,-1,-2,-1
1584990510.620787,0,0,-2,0,-3,0,1,-3
1584990510.6260633,1,-4,1,-3,-1,-1,-1,-3
1584990510.6260633,0,-1,1,-3,0,0,1,-1
1584990510.6274679,0,-3,-3,1,-3,-2,-1,1
1584990510.6274679,0,2,-3,-1,-1,0,0,-1
1584990510.6396961,-1,0,0,-1,2,-3,-1,-3
1584990510.6396961,1,-2,1,0,0,-1,-2,0
1584990510.6485703,1,-3,0,0,-1,-2,1,1
1584990510.6485703,-3,0,2,1,-4,0,-1,2
1584990510.663562,0,-1,1,0,1,0,2,-1
1584990510.663562,-1,2,1,0,-1,0,-1,0
1584990510.665031,-3,-1,-4,-1,1,-2,-2,-2
1584990510.665031,-2,-3,-1,-2,-1,0,1,1
1584990510.6861086,0,0,0,-1,2,-1,1,0
1584990510.6861086,-3,-2,-1,0,2,-1,-3,0
1584990510.687728,1,-3,3,-1,3,-1,-1,2
1584990510.687728,-1,2,-2,1,-1,-2,1,0
1584990510.6996999,2,-1,1,-1,-4,0,2,-1
1584990510.6996999,-4,-3,-2,1,-1,0,-1,1
1584990510.7085915,-2,-3,1,1,-1,3,-1,2
1584990510.7085915,-2,3,-1,0,-1,-1,-1,-1
1584990510.72359,-2,0,0,1,0,-3,-5,1
1584990510.72359,-2,-1,-2,0,-4,-1,2,-2
1584990510.7252944,3,-1,0,1,0,1,1,0
1584990510.7252944,1,-2,0,-2,0,-1,-1,1
1584990510.7460766,0,-4,-2,-3,0,1,-1,2
1584990510.7460766,1,-1,-1,-1,0,-2,0,0
1584990510.7477288,-1,2,1,-2,1,-1,2,1
1584990510.7477288,-3,0,0,0,-4,-5,-2,-3
1584990510.7601492,0,3,-1,1,-2,0,-2,-1
1584990510.7601492,-1,-3,-1,1,0,1,-3,2
1584990510.768615,-4,2,-1,-1,-1,-3,-1,-3
1584990510.768615,-2,2,-1,-1,5,1,1,1
1584990510.783652,0,-1,-4,-4,0,1,-1,0
1584990510.783652,0,-1,0,-1,-3,0,-3,2
1584990510.7853527,1,-3,0,1,-2,0,-1,-1
1584990510.7853527,-1,1,1,-2,0,-3,0,-1
1584990510.806145,-1,1,1,0,-1,-5,2,-2
1584990510.806145,2,-2,-2,0,1,1,1,-1
1584990510.807848,-1,0,2,-1,-2,-2,0,-2
1584990510.807848,-1,0,1,-1,0,2,1,0
1584990510.819734,1,-2,-1,-3,-2,1,1,-1
1584990510.819734,-1,-4,-2,-1,-3,-1,-1,-1
1584990510.8285947,-1,1,3,1,-4,1,-1,-2
1584990510.8285947,-1,2,-1,-1,0,1,-3,1
1584990510.8435643,0,-3,-2,-1,5,2,-2,-2
1584990510.8435643,0,0,1,-1,-2,0,0,0
1584990510.845132,1,-3,-2,-1,-2,-3,-3,-1
1584990510.845132,1,1,2,0,1,1,2,-2
1584990510.8660886,-2,-4,0,0,-2,2,1,-2
1584990510.8660886,1,-2,0,-4,1,0,-1,0
1584990510.867477,0,-6,-4,-3,-1,-1,-1,-3
1584990510.867477,0,-1,-2,2,0,-4,-1,0
1584990510.879655,-1,-1,-1,1,-1,0,1,-5
1584990510.879655,-1,-1,0,-1,-2,1,1,1
1584990510.8885806,-1,-1,-1,0,-1,0,0,0
1584990510.8885806,-1,-1,0,-1,2,-2,0,1
1584990510.9036257,1,0,1,-1,1,1,0,-1
1584990510.9036257,0,-2,1,-1,-2,0,1,-1
1584990510.905298,1,-3,-1,-1,1,0,1,0
1584990510.905298,-4,-1,0,-1,-2,5,1,-3
1584990510.926,2,-3,0,0,-1,-3,-7,4
1584990510.926,-2,-3,-2,0,-2,1,0,0
1584990510.9276743,-1,0,-2,-2,3,0,-1,0
1584990510.9276743,1,-1,1,-2,1,1,-1,0
1584990510.9485781,-3,0,1,0,1,-1,0,0
1584990510.9485781,-1,0,2,-2,-3,0,4,-6
1584990510.9503312,0,-4,3,-4,-2,0,-1,0
1584990510.9503312,-2,-4,0,-1,-3,-1,3,0
1584990510.9635448,0,-2,-2,-3,-2,-3,1,1
1584990510.9635448,-2,-2,-2,1,1,0,1,-2
1584990510.964983,1,0,-2,1,0,3,2,-1
1584990510.964983,-3,-1,1,0,0,-1,-1,-1
1584990510.9861217,-1,2,2,-1,1,-2,-1,0
1584990510.9861217,2,-1,-1,2,1,-2,-4,-1
1584990510.9878156,-1,0,-2,-3,0,3,-4,-2
1584990510.9878156,1,0,-1,-2,3,-1,3,-3
1584990511.0085633,-1,0,-1,2,-3,-3,0,0
1584990511.0085633,1,-1,1,-3,0,1,-3,1
1584990511.010621,-1,-4,1,2,-1,-1,-2,-2
1584990511.010621,-1,0,-1,-2,0,2,0,-1
1584990511.0235379,-1,2,-3,-3,2,-1,-1,-1
1584990511.0235379,2,0,-1,2,0,-3,0,-3
1584990511.0251272,0,0,-1,0,1,-2,-1,-2
1584990511.0251272,0,-2,0,-2,-3,0,0,0
1584990511.0460553,1,1,1,-1,-3,1,0,1
1584990511.0460553,3,-1,2,0,0,1,-3,0
1584990511.0476983,2,1,-1,2,2,0,-1,0
1584990511.0476983,0,-2,0,1,1,0,-3,4
1584990511.0685847,-2,1,-1,1,3,-1,-1,0
1584990511.0685847,0,1,0,-2,-1,-4,-5,1
1584990511.0703578,1,0,-1,-2,1,2,-1,-2
1584990511.0703578,-1,-3,1,-2,3,-3,1,0
1584990511.0836112,-1,1,0,1,-1,0,-1,2
1584990511.0836112,-2,-3,-4,0,-4,2,1,0
1584990511.0854073,-2,0,0,1,-3,-2,-3,-2
1584990511.0854073,1,-1,-2,0,-2,0,-1,-1
1584990511.1057718,-1,-1,0,-3,0,1,-1,-2
1584990511.1057718,2,0,1,-3,-1,-1,0,-2
1584990511.112156,0,-2,1,-1,0,0,-4,-1
1584990511.112156,0,0,-5,-2,-3,-3,-1,1
1584990511.1286347,-1,0,-1,-1,-1,-2,1,5
1584990511.1286347,-1,-3,0,-1,0,1,2,1
1584990511.1301181,0,1,-1,0,-2,-2,1,1
1584990511.1301181,0,-1,3,1,-1,-3,-1,1
1584990511.1435297,-1,-2,-1,-3,0,-1,2,0
1584990511.1435297,1,-1,-1,-1,0,-1,-2,-1
1584990511.1459966,-2,-1,-3,-2,0,-2,-1,-1
1584990511.1459966,1,0,1,2,-2,-1,0,2
1584990511.1660244,-2,0,-1,0,-1,-5,-3,-3
1584990511.1660244,-2,-1,0,1,-3,-1,1,2
1584990511.16776,1,-1,0,-1,-3,0,-2,0
1584990511.16776,2,-2,-3,2,0,2,-2,-2
1584990511.188848,-1,0,0,2,4,1,2,0
1584990511.188848,-1,-3,0,0,2,0,0,0
1584990511.1915886,-2,-1,-2,-2,-1,-1,-3,2
1584990511.1915886,0,1,-3,0,-2,0,-4,-1
1584990511.2030306,0,-2,1,-1,-1,-4,-3,-4
1584990511.2030306,0,0,-1,-3,-4,0,-4,2
1584990511.209726,-3,0,-2,2,1,-1,-1,0
1584990511.209726,0,0,1,1,-2,0,0,0
1584990511.2264013,-1,-1,1,-3,2,0,1,-3
1584990511.2264013,1,-2,1,-1,0,-2,2,1
1584990511.232417,-2,-3,-1,0,4,2,-2,-2
1584990511.232417,-2,-1,-3,-3,1,-3,-3,0
1584990511.24865,-1,-5,-1,-2,3,-1,-1,1
1584990511.24865,-1,2,1,3,-3,-3,-3,-3
1584990511.250782,4,-1,-1,-2,-1,-5,0,0
1584990511.250782,-1,-2,1,-1,-5,-2,0,-2
1584990511.262669,-2,-2,1,0,-1,0,1,2
1584990511.262669,1,-1,-3,-1,-1,0,-3,1
1584990511.2710216,-3,-2,-1,1,-2,-2,0,-2
1584990511.2710216,0,-1,-1,1,-1,-1,-3,-1
1584990511.2860928,0,0,1,1,0,-1,0,-2
1584990511.2860928,-2,-2,2,0,3,0,-2,-1
1584990511.28785,-5,0,-1,-1,1,0,0,-2
1584990511.28785,-2,1,2,0,2,1,-1,-1
1584990511.3086178,-1,-3,-1,-2,2,-3,2,1
1584990511.3086178,0,-3,-3,2,1,4,-1,-2
1584990511.3104866,2,-3,-4,-1,-1,-3,0,-2
1584990511.3104866,-3,0,0,0,1,0,-1,0
1584990511.3223739,1,0,-2,-2,1,0,-2,0
1584990511.3223739,0,-2,1,0,-3,2,0,-2
1584990511.3310704,0,0,-3,0,0,0,2,0
1584990511.3310704,0,0,0,-3,0,-1,0,1
1584990511.3464746,1,-4,1,3,-3,-2,2,0
1584990511.3464746,-2,0,-2,1,0,0,-1,0
1584990511.352234,2,-2,0,-1,0,-2,-4,-2
1584990511.352234,0,-1,-1,-1,2,-1,0,1
1584990511.376061,0,-1,-3,-1,0,-1,-1,1
1584990511.376061,-2,-3,-1,0,-3,-1,1,-1
1584990511.3777497,0,-2,3,-2,-3,-4,-4,-2
1584990511.3777497,1,-2,1,0,2,1,0,1
1584990511.382235,1,-1,0,-3,-1,1,3,0
1584990511.382235,-2,-1,0,-4,2,0,-1,0
1584990511.3910434,-2,-5,-3,0,0,-1,-1,1
1584990511.3910434,-1,0,1,-3,4,0,-2,0
1584990511.4060912,2,0,1,1,2,-1,-2,-1
1584990511.4060912,-1,3,0,1,-3,3,0,-3
1584990511.407872,2,0,-2,0,-1,2,0,-3
1584990511.407872,-3,-3,-1,-4,2,0,0,0
1584990511.4286118,0,-1,-4,-1,-1,-1,-3,-1
1584990511.4286118,2,-3,1,0,1,0,2,-3
1584990511.4301703,-1,0,-3,-2,3,-1,-1,-1
1584990511.4301703,0,0,4,-3,-3,1,-1,1
1584990511.4423218,4,-4,0,1,-2,-1,-2,0
1584990511.4423218,-2,0,-2,-1,-1,-1,0,1
1584990511.4509964,0,-1,-3,0,-4,1,-1,-2
1584990511.4509964,0,1,-2,0,-3,-3,-2,1
1584990511.4660203,-4,-1,1,-1,3,0,0,1
1584990511.4660203,0,0,-1,-1,-2,0,0,2
1584990511.467456,-1,-3,-1,0,-4,-1,-1,-2
1584990511.467456,0,-1,0,0,-1,-3,-1,-1
1584990511.4885793,0,-1,-2,2,-1,1,-1,1
1584990511.4885793,-1,2,0,-2,0,-1,-2,-1
1584990511.490473,-2,-2,1,-2,1,0,3,-1
1584990511.490473,-1,0,0,-1,-4,-1,-1,0
1584990511.5023065,2,-5,-2,-2,1,-1,-3,1
1584990511.5023065,1,0,-2,2,0,-2,1,-1
1584990511.511075,1,-1,-2,-1,3,-2,2,0
1584990511.511075,-1,4,0,-4,2,0,-2,2
1584990511.526011,-2,-1,-1,-3,2,0,1,0
1584990511.526011,-1,-5,-1,2,-1,-2,-1,-1
1584990511.5276136,-4,-1,-1,-2,-1,2,1,-1
1584990511.5276136,1,-1,-1,3,1,1,1,1
1584990511.548572,1,-2,-2,0,-1,-1,0,1
1584990511.548572,1,-2,2,-3,1,0,-1,-1
1584990511.5502985,2,-3,-3,-1,0,0,1,0
1584990511.5502985,0,-1,0,-1,0,-3,-3,0
1584990511.5717108,-3,-3,2,-3,3,2,-1,0
1584990511.5717108,-1,1,-4,-1,-1,0,-1,-3
1584990511.5739563,-1,1,-2,3,2,-1,-1,0
1584990511.5739563,-2,-2,0,2,3,0,3,-1
1584990511.5860546,2,0,-2,0,-1,1,1,-1
1584990511.5860546,-1,-3,-1,-1,0,-1,1,-1
1584990511.5875533,1,1,-5,0,-4,2,-2,1
1584990511.5875533,1,1,0,-1,-2,-1,-3,-2
1584990511.6085582,0,-1,-2,0,-1,-4,3,-2
1584990511.6085582,-3,2,-1,1,3,1,1,0
1584990511.6105173,-2,1,-1,0,0,0,-1,0
1584990511.6105173,2,0,2,0,1,2,3,1
1584990511.622281,-2,-3,0,1,-4,-1,-1,-4
1584990511.622281,-1,0,-3,0,-1,1,0,-1
1584990511.6310472,-2,0,-6,1,-4,4,0,0
1584990511.6310472,0,-1,-2,-1,1,3,0,-2
1584990511.6535316,-3,0,0,-2,-3,1,-3,0
1584990511.6535316,2,-1,2,-2,0,-1,0,2
1584990511.6552117,0,-3,0,1,3,-1,0,-3
1584990511.6552117,1,0,-1,1,3,1,-1,0
1584990511.6736028,-1,-2,-1,0,0,0,-1,0
1584990511.6736028,-1,-4,-2,0,-1,-2,0,2
1584990511.6751215,-1,-1,-2,0,0,-3,0,-4
1584990511.6751215,3,-1,-1,-2,1,-1,0,-1
1584990511.691678,1,1,0,0,-3,0,-1,-1
1584990511.691678,-3,1,0,-2,1,-2,0,-3
1584990511.6933644,-1,2,3,-6,-2,1,1,0
1584990511.6933644,2,-1,0,0,-2,1,0,1
1584990511.706017,-1,-1,-1,0,-1,2,-1,0
1584990511.706017,0,-2,1,0,-4,-1,-2,-2
1584990511.7076526,-1,2,-3,-1,-2,-3,0,1
1584990511.7076526,-2,1,1,0,2,-3,-2,-2
1584990511.7285547,1,0,-5,-1,-1,0,-1,1
1584990511.7285547,1,-4,1,-2,-2,-3,0,-1
1584990511.730125,1,-2,-2,0,-3,-3,-4,-1
1584990511.730125,-1,-1,-1,1,0,0,3,-2
1584990511.7422721,-3,2,-1,-1,2,1,0,-1
1584990511.7422721,-3,0,1,-1,2,1,-1,-2
1584990511.751002,-1,-2,0,-1,2,-2,1,-1
1584990511.751002,0,-1,1,0,-1,-1,0,-2
1584990511.7659807,-1,-1,-2,-1,-1,-2,-3,-1
1584990511.7659807,0,-1,1,0,0,-1,-1,2
1584990511.7674851,1,-1,-2,-1,0,-1,1,-2
1584990511.7674851,1,-1,-1,-1,-1,0,0,0
1584990511.7885466,3,-2,-4,2,-1,-2,0,0
1584990511.7885466,0,1,0,-2,1,0,-1,-2
1584990511.7905939,0,0,-2,0,-4,-1,-1,3
1584990511.7905939,-1,0,0,0,-1,3,-2,1
1584990511.8022811,-1,1,1,-2,-4,-1,2,-1
1584990511.8022811,1,0,1,-2,-4,0,0,-2
1584990511.8172345,2,1,0,0,0,0,-1,-1
1584990511.8172345,-3,1,-2,0,0,-2,-1,-2
1584990511.8260639,-2,-4,0,1,0,-2,-1,1
1584990511.8260639,1,-2,-4,0,1,1,-1,0
1584990511.8277223,3,1,-2,-2,1,0,2,1
1584990511.8277223,-1,1,1,-2,-1,-2,0,-1
1584990511.848576,-2,1,0,-1,-2,0,0,-1
1584990511.848576,-1,-2,1,-3,-3,0,-2,-1
1584990511.8503876,-1,-2,-2,0,0,0,1,-1
1584990511.8503876,0,1,-3,0,-4,-2,-2,0
1584990511.8711174,-2,-1,-2,0,3,1,-2,0
1584990511.8711174,0,-1,3,-2,1,2,2,0
1584990511.8729582,0,-3,0,0,-1,0,-3,-3
1584990511.8729582,2,0,-1,0,-1,-1,3,-2
1584990511.8860795,-1,-1,-3,-1,0,-2,0,1
1584990511.8860795,0,-2,-1,-1,1,0,1,0
1584990511.8877842,-2,0,1,-1,1,-2,0,-1
1584990511.8877842,-1,-2,-2,-2,3,0,-2,-2
1584990511.9085453,-1,0,1,0,0,1,2,0
1584990511.9085453,-1,-4,-2,-2,-1,-3,1,-2
1584990511.9106326,4,0,-2,0,-1,-4,1,0
1584990511.9106326,1,0,-3,0,3,1,-4,0
1584990511.932135,2,0,-1,-1,1,2,-3,-1
1584990511.932135,0,-1,-4,-4,-2,1,0,2
1584990511.9335647,0,1,0,-2,-1,0,-1,-1
1584990511.9335647,-5,1,1,0,-4,2,2,2
1584990511.9459922,4,-1,-2,-3,-2,0,-1,1
1584990511.9459922,2,-2,-3,-2,0,-1,-2,1
1584990511.9476352,0,0,2,1,0,0,-1,1
1584990511.9476352,2,-1,2,0,1,3,0,1
1584990511.9685636,0,-1,-1,1,-1,-1,2,2
1584990511.9685636,-3,-2,1,1,0,-1,-3,-1
1584990511.9703414,0,-2,1,2,-1,0,1,0
1584990511.9703414,-2,-3,-1,-1,-3,-2,1,-2
1584990511.9909787,2,-3,-2,0,1,0,-1,1
1584990511.9909787,-1,-2,-1,-4,0,-2,0,-2
1584990511.9926112,3,0,1,0,-2,1,-1,-1
1584990511.9926112,0,-1,1,1,0,1,0,1
1584990512.0060015,0,-3,0,-1,-3,1,1,-1
1584990512.0060015,2,-2,-2,0,1,2,-1,-3
1584990512.0077298,2,-3,-1,1,-3,2,0,-3
1584990512.0077298,-1,-2,3,-1,-1,-1,0,1
1584990512.0285816,0,-1,0,0,0,0,0,1
1584990512.0285816,0,-1,-2,-1,0,3,-6,1
1584990512.0301368,2,-2,2,-2,-5,-2,3,-2
1584990512.0301368,0,-1,1,-1,0,-2,-2,-1
1584990512.0510461,2,-2,1,-3,0,-1,0,-2
1584990512.0510461,1,-1,1,0,-1,-2,0,-1
1584990512.052795,1,1,1,-1,-1,-2,-2,-3
1584990512.052795,-3,-1,-1,2,1,1,1,-1
1584990512.0653355,-1,0,2,-4,-2,1,0,-1
1584990512.0653355,-3,-3,-2,-2,1,-2,-3,1
1584990512.0720942,-2,-2,-1,-2,-2,0,-1,0
1584990512.0720942,1,0,0,-1,1,-1,-1,0
1584990512.0885575,-3,1,-1,0,-2,2,1,-1
1584990512.0885575,-2,1,-1,0,-2,0,-4,-1
1584990512.0905879,-1,-1,-3,0,-2,-2,-3,1
1584990512.0905879,-1,-2,0,0,-1,-1,0,-1
1584990512.1109252,1,-1,1,1,-1,0,-2,1
1584990512.1109252,0,4,-1,0,3,2,-3,-1
1584990512.1124544,1,0,1,-2,0,-1,1,0
1584990512.1124544,0,-2,0,-1,-2,-2,-1,-2
1584990512.125337,3,1,3,0,-1,-4,-3,-3
1584990512.125337,-1,-1,-2,-2,0,-3,-2,2
1584990512.132064,-2,-3,-4,0,-1,-1,-2,3
1584990512.132064,-1,0,-1,2,0,-1,0,-1
1584990512.1489677,0,-2,-2,1,-3,2,-1,-1
1584990512.1489677,-1,-1,-1,3,-3,0,0,0
1584990512.1508815,0,0,1,1,1,-1,1,-2
1584990512.1508815,-2,-1,-2,-3,-2,-1,0,0
1584990512.1718838,1,-2,0,-2,1,3,1,2
1584990512.1718838,-1,0,-1,1,0,-1,1,-2
1584990512.1740503,1,-1,0,-1,-2,-1,0,-2
1584990512.1740503,0,-5,1,-1,3,0,0,-1
1584990512.18481,1,-3,-1,0,-1,-1,-1,3
1584990512.18481,0,-2,0,-4,-4,0,-3,-1
1584990512.1934748,0,1,-3,-1,-1,-1,-4,0
1584990512.1934748,0,0,-5,0,5,2,0,0
1584990512.208563,2,0,2,1,-1,0,-3,-1
1584990512.208563,-2,0,-2,-3,3,1,2,-1
1584990512.2106094,-2,2,-1,0,1,-3,1,-2
1584990512.2106094,0,-3,-1,-1,-3,2,-1,-1
1584990512.2316225,-2,-2,0,-1,0,-2,-3,2
1584990512.2316225,2,-3,1,-2,-1,0,1,-2
1584990512.2330592,1,0,0,3,-3,1,-4,-3
1584990512.2330592,-2,3,-1,-3,0,-3,-2,-2
1584990512.2446477,1,-1,1,-1,-1,0,2,-1
1584990512.2446477,0,-2,-3,0,1,-3,-3,0
1584990512.2534955,-3,0,0,-1,-1,0,-3,1
1584990512.2534955,-3,2,1,2,1,-3,0,-3
1584990512.2685704,-1,-2,-1,-3,1,-2,1,0
1584990512.2685704,-1,-1,-1,-1,1,-2,-2,1
1584990512.270389,0,-1,1,1,-2,0,0,0
1584990512.270389,-1,-1,-1,0,-1,-3,0,-1
1584990512.2909677,-2,-3,1,1,-2,2,0,-2
1584990512.2909677,0,-3,-1,-2,0,0,-1,2
1584990512.2926452,0,3,1,0,-3,-2,-1,2
1584990512.2926452,0,-1,0,-1,-2,-1,-2,0
1584990512.3046904,1,3,0,0,0,0,0,-1
1584990512.3046904,-1,0,0,-2,0,-1,0,-1
1584990512.3135004,0,0,0,1,-2,1,2,-1
1584990512.3135004,0,0,-2,-1,0,-2,-1,0
1584990512.32857,-2,3,-1,-1,0,3,-1,-1
1584990512.32857,-3,-1,-3,0,-3,1,-3,0
1584990512.3302126,1,-2,-2,-1,-2,2,-1,-1
1584990512.3302126,0,0,0,1,1,0,-2,0
1584990512.351109,0,0,-1,0,-1,1,-1,-2
1584990512.351109,-2,-2,1,-1,2,0,-1,-1
1584990512.352844,-3,-1,-5,3,-3,0,1,1
1584990512.352844,0,-1,1,1,-2,0,-1,0
1584990512.3646572,-3,-4,2,1,-1,0,-3,-3
1584990512.3646572,-1,0,-1,1,1,-3,-3,-2
1584990512.373502,3,1,-1,1,0,-1,-3,1
1584990512.373502,-2,-1,-2,0,0,1,-2,1
1584990512.3885453,-1,2,1,-3,2,0,-3,-1
1584990512.3885453,-1,-1,-1,2,0,0,1,-1
1584990512.3904262,0,-1,-3,6,1,0,-2,1
1584990512.3904262,0,-1,-1,3,0,-2,0,-1
1584990512.4110131,-4,-1,-2,-1,-2,1,0,-2
1584990512.4110131,1,-1,-4,1,-1,1,1,0
1584990512.412642,-3,4,-4,-1,-3,1,-4,4
1584990512.412642,3,-1,-1,-1,-2,-4,-2,-5
1584990512.4246483,-4,-2,0,0,2,-2,-1,-1
1584990512.4246483,2,-1,-3,-4,1,-2,0,-1
1584990512.4334857,1,2,0,-4,1,-1,-2,-2
1584990512.4334857,-1,0,1,0,-2,1,2,0
1584990512.4485502,-4,-4,-2,0,0,2,0,1
1584990512.4485502,-2,-1,0,-3,2,3,0,-2
1584990512.4503844,-1,2,-2,-2,-2,-4,0,0
1584990512.4503844,2,0,-1,-4,0,-2,1,0
1584990512.471082,3,2,3,-1,-2,1,0,-5
1584990512.471082,-2,-3,0,-1,0,-2,-2,-1
1584990512.4728441,1,-2,-2,-1,1,1,1,2
1584990512.4728441,1,0,0,0,2,0,-1,1
1584990512.4847214,-4,-2,0,2,-1,-1,1,0
1584990512.4847214,-5,1,0,0,-2,-1,-2,-3
1584990512.4935126,-1,2,-1,3,0,-3,0,-1
