timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1584990284.4198444,-80,-6,6,-1,-21,-29,20,-128
1584990284.432168,40,15,5,0,-75,31,20,47
1584990284.432168,-16,-4,-1,21,95,0,37,89
1584990284.4334757,-107,25,22,6,26,-2,29,-85
1584990284.4334757,95,-71,-40,-19,-11,-55,-66,61
1584990284.446912,-59,18,3,6,-32,-128,-22,-128
1584990284.446912,-12,6,13,9,38,98,23,89
1584990284.4483025,-62,-5,14,17,-14,76,51,31
1584990284.4483025,37,19,3,-6,-5,-37,5,-47
1584990284.469669,36,22,-5,0,-10,-8,-2,-31
1584990284.469669,5,10,-9,-8,-2,19,-30,23
1584990284.4705822,-26,16,9,-2,-14,6,67,-1
1584990284.4705822,36,28,12,11,6,7,-33,110
1584990284.492265,-61,-4,-12,-4,-1,-6,-8,-16
1584990284.492265,64,7,7,1,-1,8,7,-16
1584990284.4937856,-82,-6,-11,2,1,1,17,33
1584990284.4937856,-99,-23,6,-3,3,5,16,-14
1584990284.5065088,-56,-9,-4,-6,-8,-7,-24,-71
1584990284.5065088,127,58,22,15,10,7,-41,127
1584990284.5074916,-32,-17,-4,-2,0,-3,-24,-128
1584990284.5074916,-29,-17,-9,-4,-35,-5,-28,34
1584990284.5371294,-5,-46,-23,-8,52,-3,-17,-26
1584990284.5371294,98,14,4,0,-50,-54,21,-30
1584990284.5380926,-128,-10,-13,-5,-42,68,-10,-30
1584990284.5380926,8,-12,4,5,2,-11,17,9
1584990284.5521789,-53,17,5,7,-75,27,22,0
1584990284.5521789,15,38,9,20,126,24,0,49
1584990284.5530815,127,-1,-5,-8,-71,0,-1,12
1584990284.5530815,58,23,9,11,38,7,26,103
1584990284.5663726,-20,-24,-5,-10,-12,-44,-39,-128
1584990284.5663726,33,11,-1,-2,-8,-1,-27,127
1584990284.5671213,-128,-11,-1,0,-1,14,-6,-104
1584990284.5671213,2,10,3,3,-6,-17,18,107
1584990284.5897038,-19,9,4,4,2,-7,25,127
1584990284.5897038,-102,-18,-10,-6,-6,-3,-25,-128
1584990284.591133,123,23,7,0,-9,-10,-17,-89
1584990284.591133,-128,-1,8,4,-9,9,19,22
1584990284.6126463,127,-10,-8,-4,22,7,5,20
1584990284.6126463,-128,-17,2,-6,-1,-1,8,-16
1584990284.6138573,107,-5,-4,0,1,2,17,40
1584990284.6138573,51,39,15,8,2,2,13,77
1584990284.6264458,-52,-22,-5,-8,-11,-10,-43,-61
1584990284.6264458,-47,1,-2,-2,0,0,4,-8
1584990284.6277342,-13,-1,-4,1,0,-26,7,35
1584990284.6277342,-20,-9,-5,-2,13,-8,-1,-61
1584990284.6496153,-59,5,13,4,-27,26,-15,11
1584990284.6496153,47,-3,-6,-10,10,-39,-2,12
1584990284.6509519,18,-7,-1,3,70,42,18,54
1584990284.6509519,-85,-16,-3,-5,-13,-12,14,-72
1584990284.6721377,127,26,2,-2,-11,-19,4,46
1584990284.6721377,-65,15,5,4,-6,7,4,21
1584990284.6730347,44,-27,-14,-5,-10,-13,-14,-72
1584990284.6730347,66,5,-2,-2,-4,0,1,37
1584990284.6864376,-49,1,-4,-6,3,24,1,18
1584990284.6864376,-70,0,10,4,4,-1,12,17
1584990284.6873133,18,10,2,2,-1,5,8,6
1584990284.6873133,43,7,1,0,-4,-4,-3,11
1584990284.7097032,-43,21,17,5,5,3,-20,5
1584990284.7097032,119,-26,-19,-6,-8,-4,-8,-15
1584990284.711188,-4,1,4,1,-1,1,0,-5
1584990284.711188,-4,-3,-2,-5,-3,1,-2,4
1584990284.7321112,-31,-2,-2,-2,2,-2,-3,-4
1584990284.7321112,-22,-11,-8,-5,9,-5,0,-3
1584990284.7335143,13,5,-2,4,2,3,11,7
1584990284.7335143,-24,-4,-2,-3,2,2,2,-4
1584990284.7465024,7,-9,-11,-1,0,-5,-13,-2
1584990284.7465024,33,20,16,7,-1,-6,-10,11
1584990284.7478154,-128,-22,-3,-4,-6,-3,-6,-29
1584990284.7478154,20,-1,-15,-1,-1,-7,-3,-10
1584990284.769628,33,15,6,3,5,5,0,28
1584990284.769628,-122,-17,11,2,3,3,3,-19
1584990284.7705426,55,-4,-13,-6,-4,-3,0,22
1584990284.7705426,-19,-7,-1,-2,-2,-3,-2,-25
1584990284.7921882,12,13,7,3,4,6,4,6
1584990284.7921882,-52,28,20,13,6,3,6,19
1584990284.7937543,-19,-24,-4,-4,-4,-2,-9,-5
1584990284.7937543,-18,-6,-8,-7,-1,-5,-6,-29
1584990284.8064606,-10,1,-5,-1,-3,0,4,4
1584990284.8064606,0,2,-1,0,-3,-3,-4,4
1584990284.8074076,1,1,5,2,0,-1,2,3
1584990284.8074076,3,-5,-1,2,-1,1,22,1
1584990284.829625,9,-1,3,-2,0,4,11,3
1584990284.829625,-10,-1,2,-2,-4,-7,-52,-9
1584990284.8308635,0,-1,-1,0,-4,-6,7,-6
1584990284.8308635,-2,-4,-2,-5,-3,1,10,-4
1584990284.85216,4,-2,-3,2,2,8,10,4
1584990284.85216,1,1,2,2,-2,-12,-42,-1
1584990284.853449,-4,-1,2,-2,-2,-6,21,-7
1584990284.853449,0,5,4,-1,0,3,16,6
1584990284.8663847,2,-9,-8,-3,2,5,6,7
1584990284.8663847,1,8,0,1,0,4,-11,2
1584990284.8675187,5,-1,-1,2,-2,2,8,-12
1584990284.8675187,-10,-8,-9,-3,-1,-2,6,10
1584990284.8902001,2,-6,-3,4,0,2,6,-2
1584990284.8902001,2,1,6,2,-1,4,11,-6
1584990284.891607,12,-5,-6,-2,0,11,27,10
1584990284.891607,35,-8,-3,-2,-4,-3,-22,-3
1584990284.913287,-105,-3,2,-3,-3,-17,-43,-35
1584990284.913287,19,3,-1,3,-3,-2,7,1
1584990284.914179,15,0,-1,-4,0,-1,1,0
1584990284.914179,12,-3,-2,1,0,1,2,3
1584990284.9277954,-2,-1,0,1,2,2,11,3
1584990284.9277954,4,3,-2,-2,0,2,-2,-1
1584990284.9289105,0,1,4,3,3,3,0,0
1584990284.9289105,-2,-3,-3,-1,0,1,1,-1
1584990284.9496593,-2,2,-1,0,2,2,-2,0
1584990284.9496593,-3,1,-6,0,-2,2,-1,0
1584990284.9509437,2,-3,-3,-3,-3,-2,3,-3
1584990284.9509437,2,0,3,1,2,-3,-2,-1
1584990284.9728029,-1,4,1,0,-4,-1,-15,-1
1584990284.9728029,1,-7,-2,-1,-1,-4,-1,-1
1584990284.9737406,-1,-1,4,-1,0,0,3,1
1584990284.9737406,-4,-6,-8,-4,-2,-1,0,0
1584990284.9865036,0,11,9,1,0,2,0,1
1584990284.9865036,-1,-5,-6,2,1,0,1,1
1584990284.9874444,1,-2,8,3,1,-1,-2,0
1584990284.9874444,-1,6,1,1,1,-3,0,-1
1584990285.012066,-1,-5,-5,-4,1,-1,0,0
1584990285.012066,-1,-5,-6,-2,-1,0,0,0
1584990285.0138214,-3,-8,-5,-1,-3,-2,-1,-2
1584990285.0138214,1,6,8,-1,1,2,1,-3
1584990285.0321317,6,6,9,1,1,-2,6,5
1584990285.0321317,-5,-4,-4,-3,0,-1,0,-5
1584990285.0334342,0,-2,-6,-2,0,-1,-8,-2
1584990285.0334342,2,-11,-1,-2,3,1,0,-1
1584990285.0464551,-22,4,3,0,-3,1,1,-1
1584990285.0464551,6,-2,-4,-1,0,0,0,-1
1584990285.0477977,1,-3,-1,0,1,1,2,5
1584990285.0477977,5,-2,-1,0,-3,-2,0,4
1584990285.0696716,4,5,7,3,-3,-2,-1,1
1584990285.0696716,-2,-5,-7,-1,3,-2,-1,-3
1584990285.0706215,-3,-3,0,0,1,1,6,-3
1584990285.0706215,1,-3,-2,-1,-1,-3,2,1
1584990285.0921886,-6,1,-3,-2,0,2,-2,-2
1584990285.0921886,-4,-1,2,0,-2,-3,-10,0
1584990285.0936835,0,-3,-1,-2,-3,-2,-4,-5
1584990285.0936835,-1,-4,1,-1,-2,-1,-4,0
1584990285.106459,1,3,-1,1,-2,2,6,2
1584990285.106459,-4,1,-4,-2,0,4,7,1
1584990285.107365,0,-5,-2,1,0,2,-3,1
1584990285.107365,5,2,3,-2,-1,-1,1,2
1584990285.1305664,3,9,0,-1,2,-2,6,0
1584990285.1305664,1,0,-2,1,1,-2,-2,4
1584990285.1318898,-1,-4,-2,-2,-2,-1,0,-2
1584990285.1318898,-3,-3,0,-5,3,1,2,0
1584990285.152075,-1,-1,-1,1,-1,-2,-3,-1
1584990285.152075,0,-2,2,-1,0,-1,-2,-2
1584990285.1532226,0,-4,-1,-2,-3,1,4,3
1584990285.1532226,4,4,5,2,1,-5,-3,1
1584990285.166218,0,0,-1,1,-5,-5,-5,-2
1584990285.166218,7,10,5,4,-1,2,-3,2
1584990285.1743329,-4,-4,-4,-1,-1,-2,-1,-3
1584990285.1743329,1,-7,-1,0,2,-1,2,1
1584990285.1897964,1,5,-1,-1,-1,-2,1,4
1584990285.1897964,-6,2,2,0,-3,-1,0,-1
1584990285.1920905,-2,-8,-3,2,-1,1,-4,-5
1584990285.1920905,8,-2,-1,1,2,1,-1,5
1584990285.212279,7,6,0,-1,-2,2,-1,4
1584990285.212279,-7,1,1,0,2,-2,0,1
1584990285.2143953,9,0,-2,0,-3,-1,-2,1
1584990285.2143953,9,1,8,3,1,-1,1,2
1584990285.2345586,-22,-6,-8,-4,-3,-2,-3,-3
1584990285.2345586,6,-2,-1,-1,-4,-3,1,2
1584990285.235405,2,-1,-4,-1,-1,1,0,0
1584990285.235405,1,-3,-3,-1,0,1,-2,0
1584990285.2502997,-2,1,3,-3,-1,1,0,1
1584990285.2502997,-1,-1,-1,-2,0,1,-2,1
1584990285.2517161,-4,6,3,4,0,-3,1,-3
1584990285.2517161,1,-1,-5,-3,-1,-2,0,2
1584990285.2725346,-1,1,0,1,3,1,1,3
1584990285.2725346,2,-3,-3,-2,2,-4,0,0
1584990285.273417,-13,5,0,-2,0,1,-3,-5
1584990285.273417,1,-2,4,0,0,1,-1,-1
1584990285.294665,2,4,-3,-3,-1,-1,0,0
1584990285.294665,4,-2,-6,-3,-4,1,-1,1
1584990285.2955987,5,6,4,4,-2,1,-2,4
1584990285.2955987,2,-5,3,-1,-1,2,-3,-3
1584990285.3096838,0,4,-7,-1,-5,-3,-3,-1
1584990285.3096838,0,-5,-6,-5,-2,-5,-3,-4
1584990285.3111374,10,0,-1,1,1,-1,-4,5
1584990285.3111374,-6,3,3,0,1,-1,2,-13
1584990285.3321168,6,0,-8,-1,2,2,0,3
1584990285.3321168,-3,-5,-3,-4,-2,0,-1,5
1584990285.3333693,1,-4,-1,-3,-2,-2,0,-2
1584990285.3333693,6,-3,3,-2,-1,0,-1,4
1584990285.354637,-10,2,-2,2,2,1,1,-9
1584990285.354637,3,-4,1,-2,1,-1,-5,0
1584990285.3557065,0,-2,0,-3,-1,1,-1,-5
1584990285.3557065,1,-4,3,-2,0,-3,3,-3
1584990285.3695655,-1,3,1,2,3,-2,3,2
1584990285.3695655,-1,-1,0,-1,0,0,1,3
1584990285.3704143,-3,-3,-1,1,-3,-1,-5,-2
1584990285.3704143,1,-4,-8,-4,0,0,1,-1
1584990285.3921647,-4,0,2,-3,-2,0,-4,-8
1584990285.3921647,3,-2,0,3,4,-1,1,0
1584990285.3937654,-2,7,1,-2,-2,2,0,0
1584990285.3937654,-5,-9,-4,-4,0,2,-1,0
1584990285.414579,-1,3,-5,-1,-2,-3,-1,1
1584990285.414579,11,-3,-5,1,0,-1,-1,0
1584990285.415543,-27,-16,-2,-3,-1,0,-2,-3
1584990285.415543,-22,11,14,-1,-4,-1,-1,-7
1584990285.4296532,2,-3,-7,-6,-4,2,1,-5
1584990285.4296532,7,-5,-3,-1,1,0,-3,3
1584990285.4309187,5,0,-1,1,-2,1,0,1
1584990285.4309187,0,-6,0,-3,-1,3,-1,-1
1584990285.4520826,1,12,1,-3,-4,-1,-1,0
1584990285.4520826,-2,-1,-1,0,-2,2,-1,-4
1584990285.4531448,0,-6,-3,-1,2,-2,-2,0
1584990285.4531448,-1,-1,4,-1,-1,-1,1,2
1584990285.4746552,2,2,4,3,0,-1,2,3
1584990285.4746552,12,0,-3,1,-2,0,1,9
1584990285.4757738,21,1,1,-1,0,1,2,5
1584990285.4757738,-99,-13,-5,-2,0,-3,-7,-36
1584990285.4896955,-24,-6,-3,-5,-7,-5,-6,-29
1584990285.4896955,23,4,2,1,-1,0,2,13
1584990285.4911995,13,6,-2,1,-2,2,-1,5
1584990285.4911995,7,-4,-3,-1,0,1,2,1
1584990285.512403,-2,2,-4,1,-1,1,0,-1
1584990285.512403,3,2,-3,1,-3,0,-1,0
1584990285.5138066,-2,-4,2,4,3,-2,-3,-3
1584990285.5138066,-6,-6,-2,-4,1,-2,1,-2
1584990285.5345972,-5,-2,-4,-2,1,1,2,1
1584990285.5345972,17,9,4,4,2,1,3,6
1584990285.535592,-74,-15,2,2,2,0,-5,-18
1584990285.535592,26,2,-6,-3,1,-4,-1,3
1584990285.5571961,-8,-1,-2,-1,-1,-4,-2,4
1584990285.5571961,-22,2,1,-1,-1,-1,2,-9
1584990285.5586555,11,0,0,-3,-1,3,-2,5
1584990285.5586555,7,3,1,1,1,0,2,4
1584990285.5720427,16,-2,4,1,0,0,0,14
1584990285.5720427,-29,-4,-3,0,-3,-1,0,-18
1584990285.5727923,23,-3,-5,-3,-2,3,2,4
1584990285.5727923,-30,-3,-1,-1,-1,2,-1,-2
1584990285.5946343,11,8,4,0,2,0,0,13
1584990285.5946343,-4,0,-1,1,-3,-1,0,4
1584990285.5957246,-15,-7,2,0,3,3,-3,-19
1584990285.5957246,-13,-4,-1,-4,3,-3,-3,-22
1584990285.6096573,9,0,-2,-1,-1,2,0,8
1584990285.6096573,9,4,3,2,0,0,2,10
1584990285.6111624,30,-2,-4,-4,-1,-3,0,6
1584990285.6111624,-32,-11,-4,0,0,-2,-5,-7
1584990285.6325552,17,6,5,1,4,5,1,6
1584990285.6325552,-32,-3,-3,0,-2,1,-1,-9
1584990285.6337738,-11,-7,-4,1,-2,0,-1,-4
1584990285.6337738,11,1,6,-1,0,1,1,13
1584990285.654607,21,2,0,-2,2,0,4,-9
1584990285.654607,11,6,-1,1,4,-2,2,14
1584990285.655706,-67,-18,-4,-5,-1,-3,-5,-9
1584990285.655706,48,0,-2,0,0,-1,-3,5
1584990285.6695907,-26,0,0,-3,-5,-1,-3,22
1584990285.6695907,-1,-26,-10,-8,-5,-6,-11,-55
1584990285.6704834,51,14,12,3,1,4,5,40
1584990285.6704834,-88,-5,-2,2,1,-5,4,-5
1584990285.692176,-46,14,2,1,3,1,1,-45
1584990285.692176,68,-21,-8,0,2,43,-1,39
1584990285.6938403,-58,-28,-9,-15,-21,-58,-27,-89
1584990285.6938403,-5,17,6,3,4,-27,-5,-20
1584990285.713711,-15,12,3,6,9,5,-11,-36
1584990285.713711,20,8,7,8,6,-4,15,36
1584990285.7222404,-128,-41,-12,-15,-18,-33,-23,-99
1584990285.7222404,127,20,4,5,11,-70,-6,66
1584990285.7282546,-128,-18,6,1,12,98,10,26
1584990285.7282546,-85,-33,-17,-13,-5,30,-43,-128
1584990285.7371182,76,15,0,-7,-16,-17,13,81
1584990285.7371182,82,32,15,10,9,11,22,61
1584990285.7525384,127,-5,-11,-10,-12,11,-14,12
1584990285.7525384,-17,22,6,3,0,-14,-2,7
1584990285.7534428,88,17,7,1,-7,-14,16,-78
1584990285.7534428,-128,-77,-23,-11,-4,7,-28,-128
1584990285.774582,-10,36,11,3,-25,-8,13,45
1584990285.774582,59,-1,-2,-7,-7,-38,-20,-10
1584990285.7760751,-41,8,13,3,-29,-7,57,117
1584990285.7760751,-39,-34,-20,-14,-5,-9,-15,-68
1584990285.7882226,-100,-2,1,-5,-13,48,-8,-83
1584990285.7882226,-11,31,4,9,1,-3,-17,48
1584990285.797118,108,-46,-11,-4,26,-31,-28,-128
1584990285.797118,42,26,19,2,-7,-8,26,35
1584990285.8121748,-61,-11,-8,-5,-44,29,-39,24
1584990285.8121748,4,-26,-14,-1,52,-73,-18,-26
1584990285.8142042,-27,10,8,0,6,40,10,-26
1584990285.8142042,87,8,4,5,4,14,-6,85
1584990285.835046,-35,-7,-6,-4,-15,-13,-22,-90
1584990285.835046,-128,-7,-3,-4,-9,-30,-1,44
1584990285.836823,127,19,13,6,-5,-21,-1,27
1584990285.836823,-128,-42,-13,-15,11,-21,-43,-65
1584990285.848886,-40,6,1,7,-7,24,23,-103
1584990285.848886,-58,31,13,8,11,26,31,127
1584990285.8733141,127,13,-1,-2,-14,-65,-39,0
1584990285.8733141,-39,-4,-4,-8,7,30,26,86
1584990285.8747823,-86,6,7,2,-7,-15,-43,-87
1584990285.8747823,127,34,13,8,-1,10,32,127
1584990285.8794415,-128,-48,-18,-15,-7,-47,-33,-128
1584990285.8794415,22,4,2,0,-8,-10,10,4
1584990285.8945966,74,15,1,4,0,0,10,16
1584990285.8945966,-117,-13,2,-4,-3,-14,-14,2
1584990285.8960912,-38,13,-2,2,-25,43,4,11
1584990285.8960912,-33,-55,-33,-18,0,-37,-23,-8
1584990285.90825,127,49,20,11,17,-44,11,106
1584990285.90825,-128,-42,-7,-5,-4,66,-28,-88
1584990285.9246457,9,-14,-9,-9,-8,17,-5,-18
1584990285.9246457,-74,9,4,-1,-4,-50,8,60
1584990285.9320774,-107,-6,-8,1,5,18,-9,-97
1584990285.9320774,126,15,-4,0,-9,3,5,11
1584990285.9337962,-128,-14,9,8,10,29,-3,-50
1584990285.9337962,127,-4,-9,-4,-2,-13,22,32
1584990285.9545767,-78,14,4,-2,-1,-4,15,50
1584990285.9545767,107,14,10,8,5,-9,33,-34
1584990285.9568853,-100,-3,-4,-4,1,16,-5,12
1584990285.9568853,-64,8,7,2,3,-58,17,17
1584990285.9771569,22,11,-3,3,44,25,14,45
1584990285.9771569,-39,-18,-3,-2,-15,7,-16,-68
1584990285.9789762,65,15,6,-1,-3,-5,15,86
1584990285.9789762,-116,-27,4,-4,-16,-24,-21,-52
1584990285.9996097,50,24,1,-3,1,-10,9,43
1584990285.9996097,-128,-66,-23,-15,-18,-42,-37,-128
1584990286.0013852,-85,-14,-5,0,2,-10,-54,-128
1584990286.0013852,106,47,13,9,16,-3,-20,30
1584990286.0145988,95,2,-2,0,0,11,8,62
1584990286.0145988,-22,0,-9,-8,-25,-11,-2,4
1584990286.0160062,-41,-16,-2,0,14,23,1,-26
1584990286.0160062,-49,-12,-5,-10,-7,-19,-44,-128
1584990286.0370812,-24,-4,-7,0,1,6,9,43
1584990286.0370812,-71,-14,-4,-4,-3,15,-1,-65
1584990286.0384908,65,0,-3,0,3,70,-2,1
1584990286.0384908,-33,-5,-1,-7,-27,19,25,-7
1584990286.0521443,41,13,1,6,41,-24,-58,-15
1584990286.0521443,52,10,-1,-2,-12,1,14,2
1584990286.0538316,-45,-17,-4,-7,11,-11,-6,1
1584990286.0538316,-2,-2,3,4,15,-9,-2,14
1584990286.0746517,-12,-6,-8,-4,-6,-3,3,-36
1584990286.0746517,-6,17,6,0,-4,-3,17,6
1584990286.076156,5,11,5,4,4,33,25,49
