timestamp,ca1,ca2,ca3
1584991649.745017,-35.44130821781285,4.072525362421405,-0.15349426043252734
1584991649.745017,-34.37067669560073,3.4223369412282394,1.0738172372118528
1584991649.7599628,-33.86528592428806,3.4346339026100505,1.1954728767698346
1584991649.7599628,-33.744519898471665,3.504187809835954,1.2420164357919123
1584991649.7611973,-33.58076613474037,3.6094365987966457,1.3524489003267215
1584991649.7611973,-33.33531988737789,3.455849558221818,1.2352641421907933
1584991649.7757516,-33.22372944447626,3.5439375933281614,1.2237565123974958
1584991649.7757516,-33.11099233195876,3.5322034316587443,1.2670258444128777
1584991649.7825463,-32.81140589313047,3.3521394323856804,1.2037085905430613
1584991649.7825463,-32.74935765274856,3.3590520918006046,1.257307124916978
1584991649.796801,-32.626267732077935,3.444104524762864,1.2158372894364078
1584991649.796801,-32.5505376143218,3.5068929767904735,1.2112997700149557
1584991649.80494,-32.4551862106021,3.5718517238744747,1.179116856704673
1584991649.80494,-32.386046172566566,3.5820798328219503,1.196301032523741
1584991649.8199935,-32.240630817683936,3.530735654324796,1.2250615903640831
1584991649.8199935,-32.200507539640924,3.5223619868016067,1.227095561039416
1584991649.8212085,-32.1401539526634,3.5218881467025014,1.3204132736927763
1584991649.8212085,-32.08631374078213,3.553510827974028,1.329656635914735
1584991649.834299,-31.906842875884497,3.5910208341217666,1.2958837096860067
1584991649.834299,-31.749741234591653,3.6055660753372574,1.4036657215494968
1584991649.842495,-31.648384650966378,3.638254759034027,1.3830187667483536
1584991649.842495,-31.534405816716188,3.6025468674730456,1.4221908103009837
1584991649.8567822,-31.40742649931437,3.5699927184760503,1.5289831010258492
1584991649.8567822,-31.3042477612578,3.5721957435395746,1.5436236709408528
1584991649.8650274,-31.207050737760554,3.5323373507358875,1.7227478228503834
1584991649.8650274,-31.139838749216025,3.517784821927181,1.8003488405984953
1584991649.8799937,-31.05846765874383,3.5569047530727858,1.8662872850153747
1584991649.8799937,-30.921494862808608,3.622152712258453,1.874062096540686
1584991649.8811834,-30.788170106349867,3.6014277400266073,1.8412027154342057
1584991649.8811834,-30.56693258771169,3.6489632812685064,1.8363442582549014
1584991649.8942807,-30.52454011413738,3.697413541322299,1.8397106071391396
1584991649.8942807,-30.39521258649323,3.679461632993549,1.8395587811789262
1584991649.9024804,-30.298110263975808,3.6265571560457994,1.8088533246430973
1584991649.9024804,-30.254064866712227,3.648422673241811,1.841378703498168
1584991649.9169018,-30.171822929336862,3.678611936120891,1.9259112786290622
1584991649.9169018,-30.09653027622766,3.619568764026713,1.8988690932235857
1584991649.9250023,-29.805693678287867,3.482629551304151,1.790519764717878
1584991649.9250023,-29.78249198665581,3.486169932946248,1.7994266246406019
1584991649.9399638,-29.71715265304611,3.4582649437156388,1.8531271801616058
1584991649.9399638,-29.590057652493307,3.4456343003333387,1.9841694826958873
1584991649.9412405,-29.522795104222453,3.458379125885708,1.9895381064948587
1584991649.9412405,-29.453689925920933,3.4423616349272557,2.1159835013359256
1584991649.9542453,-29.370694267305982,3.435185390889367,2.081212536743714
1584991649.9542453,-29.27688733443843,3.3792579439932378,2.0578311909558034
1584991649.962503,-29.1621590147983,3.4608188308586163,2.120305989226237
1584991649.962503,-29.125048952693675,3.479274527090883,2.149653272317386
1584991649.976805,-29.097913233635502,3.50993133387521,2.149188351479767
1584991649.976805,-29.039989060125794,3.49079997781132,2.182949382922512
1584991649.9850512,-29.013251778946223,3.492473323372364,2.1885166534158267
1584991649.9850512,-29.19317816069752,3.7239924664066972,2.4330319194007597
1584991649.9998953,-29.4626639296016,3.962637658713837,2.054460827539107
1584991649.9998953,-29.564234172482514,4.053913584234736,2.0571037120447526
1584991650.0007463,-29.43810262330873,3.9288179337043543,1.993081369061671
1584991650.0007463,-29.426561969576227,3.877711642752692,1.973059463013997
1584991650.0141983,-29.51079633233386,4.057650163932866,2.0355276631689447
1584991650.0141983,-29.48989342656403,3.999720843659068,2.0765889601494285
1584991650.02251,-29.50793468930037,4.037926012240014,2.092323469098326
1584991650.02251,-29.636405344640167,4.217847449425274,2.1385939618582555
1584991650.036896,-29.6302381426459,4.207944666740117,2.105484789959081
1584991650.036896,-29.483514858797534,4.039560508640372,2.0636441006468838
1584991650.052608,-29.467296045266806,4.000094939777699,2.0408219018371616
1584991650.052608,-29.32680693716395,3.9174263027017338,2.0354496769749297
1584991650.0599754,-29.3351260409317,3.9303996844340947,2.036881638340505
1584991650.0599754,-29.391748199692415,3.9554697996922386,2.061191732638009
1584991650.061232,-29.376992783782207,3.994100298138468,2.0614493675429006
1584991650.061232,-29.374038149144912,3.9844968785352455,2.0713680885234567
1584991650.0743165,-29.25110224850782,3.946026598151062,2.0222011122211656
1584991650.0743165,-29.293456994220133,3.885567029433595,2.056279038498141
1584991650.0825386,-29.308539402089245,3.8772366839124466,2.000891153421886
1584991650.0825386,-29.29019542713134,3.856632061721405,2.146622789711393
1584991650.0972552,-29.175111123162814,3.769660002224895,2.0419001934626895
1584991650.0972552,-29.21794344459058,3.784411002712288,2.0373177632813935
1584991650.105003,-29.13857284951945,3.7273718629816415,2.312427662178676
1584991650.105003,-29.114460047572734,3.766223207379953,2.1813064557805966
1584991650.1199841,-29.038147404388788,3.7424836939823036,2.104629127221619
1584991650.1199841,-29.03302405717086,3.6787350437718267,2.0406331793794723
1584991650.121208,-28.97451074334975,3.5258100289962027,1.9808564033887905
1584991650.121208,-28.974860047647496,3.5589737428648527,2.11785325432986
1584991650.134275,-29.06648176332466,3.4805053555286145,2.3196927175143194
1584991650.134275,-29.006395605282293,3.4935366844272653,2.2949314865600274
1584991650.1424975,-29.041584377821476,3.5636857954577374,2.2769549760971843
1584991650.1424975,-29.056369135942695,3.6322885368054885,2.2792172780209423
1584991650.156893,-28.80731891104904,3.4815306560295083,2.1469699662463393
1584991650.156893,-28.740723501466853,3.3963228690999534,2.1442312716821648
1584991650.1650589,-28.787281335662477,3.45123099670097,2.1771851293118294
1584991650.1650589,-28.992863054405184,3.5858125797524796,2.2944634579985115
1584991650.1792507,-28.952331273136195,3.6505258944696135,2.2879659995236192
1584991650.1792507,-28.89014161919495,3.607201169352389,2.2130091773750973
1584991650.1874332,-28.97979387936315,3.621625407394007,2.101454177345187
1584991650.1874332,-29.00186073630946,3.6501528455271783,2.096555998248885
1584991650.1942828,-29.03760479764877,3.668598158387292,1.9923526621804593
1584991650.1942828,-29.022071698694518,3.675518071742954,2.0693285916625426
1584991650.2024536,-28.72390182406918,3.4636643982499207,1.957516080451323
1584991650.2024536,-28.447013064977753,3.0335472871413405,1.7012632001385413
1584991650.2168665,-28.397500408571382,3.0273419380458657,1.6798070156183318
1584991650.2168665,-28.166983862721132,2.79395587311188,1.587456799622522
1584991650.2249558,-28.172100896167166,2.8132806492337585,1.584807103592797
1584991650.2249558,-28.027327696243177,2.7078943970688227,1.6923968372320761
1584991650.239323,-28.06673652259802,2.7132585579999686,1.5871109102118766
1584991650.239323,-28.073668191026947,2.705749521720243,1.6949988171494872
