timestamp,ca1,ca2,ca3
1584990410.6624794,-36.84527753186298,5.316153990655351,0.2884803422550286
1584990410.664426,-36.16811419439933,5.180694769001462,0.24167766452134387
1584990410.664426,-35.687776033834304,5.204072548440409,0.3032833342819927
1584990410.6772592,-34.56692403575529,4.228732709236836,-0.1609666651168018
1584990410.6772592,-34.49705728081348,4.2912368750230705,-0.1408518312658984
1584990410.679019,-34.17911947306331,4.293830171860151,-0.0005141325245716644
1584990410.679019,-33.845196211740216,4.268304278205077,0.2312159096062114
1584990410.7001143,-33.64362984491619,4.4815024885518895,0.1613437369870434
1584990410.7001143,-33.520102341727906,4.405940980201065,0.13440535855233993
1584990410.7018661,-33.153649329647614,4.4189036973280835,-0.023573640725031098
1584990410.7018661,-33.10383680475256,4.399530285488214,0.06375077426385012
1584990410.7132697,-32.96142362874981,4.315443071252842,0.048870108810733726
1584990410.7132697,-32.924391564453394,4.299720870527791,0.038404852566285896
1584990410.7221541,-32.488005053979506,3.977991633811804,0.027906004556754738
1584990410.7221541,-32.32960604626933,3.8945115483927486,0.20176902051282042
1584990410.7371004,-32.00817800150155,3.6498210966734126,0.3978103686291017
1584990410.7371004,-31.974608775684324,3.695537914904108,0.3825391154943323
1584990410.7385345,-31.888331144051662,3.6591890350545464,0.45193383223954875
1584990410.7385345,-31.762589056873168,3.5868709439540227,0.42277496561818273
1584990410.7596385,-30.725710135601492,2.6366490180910507,0.14738299370001773
1584990410.7596385,-30.607235125469767,2.6245641309013124,0.1948837082961128
1584990410.7613704,-30.437405628034554,2.536688988915098,0.4154425333166287
1584990410.7613704,-30.17700663117136,2.4204673051075756,0.362088382032824
1584990410.7733016,-29.65184891273168,2.051476111896604,0.15773650505404246
1584990410.7733016,-28.225721809294832,0.8123601827986358,-0.4989681237940484
1584990410.7821465,-27.849802423601872,0.6488044821057524,-0.6720941578570674
1584990410.7821465,-27.799975069159757,0.6995371121010296,-0.6898886369435866
1584990410.7971368,-27.726326793896934,0.6725365861050241,-0.6991362206835987
1584990410.7971368,-27.660911952802692,0.6413669569510745,-0.7242554381853092
1584990410.798902,-27.630149268875016,0.6571079688813639,-0.7153158516245464
1584990410.798902,-27.556357298666697,0.642205520636487,-0.601021847286173
1584990410.8196304,-27.484764129144793,0.6953498658253849,-0.6032298204962419
1584990410.8196304,-27.24420309940367,0.59910171410319,-0.6974005841022874
1584990410.821351,-27.18692857080789,0.5905260422744503,-0.6316855677464215
1584990410.821351,-27.126881111407446,0.6446328404654182,-0.626559603455525
1584990410.8332767,-26.998033565284203,0.585315261224022,-0.47951766141204644
1584990410.8332767,-26.961661090049724,0.5858471397176408,-0.47697149464279676
1584990410.8421335,-26.83679133215624,0.5478353990908302,-0.5021608029383327
1584990410.8421335,-26.805270745718428,0.5905996392126474,-0.5139383289454109
1584990410.8573048,-26.77187938326106,0.6207533225759532,-0.5045225424777127
1584990410.8573048,-26.65021993599363,0.5960822846310396,-0.4873185668213127
1584990410.8589997,-26.55502026917574,0.6281048622372656,-0.522348363230674
1584990410.8589997,-26.51290774719201,0.6477138452491182,-0.48933818082649827
1584990410.8796456,-26.274400137950643,0.5529139664647182,-0.5667646894964573
1584990410.8796456,-25.850856762838664,0.20836387355163621,-0.743738297277484
1584990410.8814864,-25.73876851998135,0.1511594907231104,-0.7904721824181022
1584990410.8814864,-25.614662252615705,0.14486201562449752,-0.8421797767074461
1584990410.893306,-25.529887010512546,0.16266744148951906,-0.7484227081109873
1584990410.893306,-25.45493437554387,0.12052430291532135,-0.7061197558245129
1584990410.9022427,-25.137662567092715,-0.2031140975510577,-0.8681123327974607
1584990410.9022427,-25.147213526622686,-0.21550400582326334,-0.8615447023579783
1584990410.91713,-25.00135953454136,-0.2734846186768243,-0.8255062873535257
1584990410.91713,-25.0624615493188,-0.17323067077665844,-0.7824629709465358
1584990410.9191785,-25.01696499019789,-0.11575331553014578,-0.784346267541904
1584990410.9191785,-25.053778023536278,-0.15200592052185025,-0.8054388430058372
1584990410.9401205,-25.099397746974617,-0.13684823365843846,-0.8850515980264597
1584990410.9401205,-25.072481815250775,-0.23193459448540343,-0.8214902688965471
1584990410.9415166,-24.446576579378288,-0.6594459387731315,-1.14133967845209
1584990410.9415166,-24.562720716680495,-0.6933788326450308,-1.093388583473756
1584990410.9625764,-24.499480197686793,-0.6700538216486911,-1.1233736775454584
1584990410.9625764,-24.508120324042256,-0.6296557600043293,-1.12849199262335
1584990410.964157,-24.422997554024633,-0.6726565630289469,-1.1616173096296691
1584990410.964157,-24.43558376920407,-0.6553321548646065,-1.1758834999230783
1584990410.9773247,-23.951189734033402,-1.119971153419085,-1.513430393293579
1584990410.9773247,-24.043353969972376,-1.0329065604938314,-1.6622880577516512
1584990410.97915,-23.901539691424958,-1.1212003953970204,-1.43564377399092
1584990410.97915,-23.885681488070855,-1.1290187524749409,-1.4672911830816187
1584990410.999636,-23.84663814810086,-1.0885314538640505,-1.469763537278694
1584990410.999636,-24.020232430753822,-0.9019001968607094,-1.4953669634848223
1584990411.0015876,-24.043982691580283,-0.9048208401562481,-1.5387513160677377
1584990411.0015876,-23.82046780733295,-1.125845144768058,-1.89526283643875
1584990411.022445,-22.374925775426917,-1.8092746686056835,-2.4558613489004606
1584990411.022445,-21.588669414679686,-2.0357904995900125,-2.717961677087494
1584990411.024354,-22.16995348349664,-1.4963839338853404,-2.4404859885473615
1584990411.024354,-22.2757224931311,-1.4200470543755368,-2.371087398237683
1584990411.037157,-22.279427473949347,-1.4399994191551881,-2.326638239962093
1584990411.037157,-22.310962626862356,-1.4099654468450455,-2.330183303717752
1584990411.0384839,-22.312936217886048,-1.3630487341228514,-2.2757992940824936
1584990411.0384839,-22.29494228078058,-1.389954875419149,-2.2457126769942874
1584990411.0596175,-22.29306660537624,-1.3401702095516512,-2.336045965482161
1584990411.0596175,-22.302726690109992,-1.3666227419514811,-2.347010622389549
1584990411.0613973,-22.43701305998256,-1.2807110553689633,-2.2807134975816035
1584990411.0613973,-22.430309053404432,-1.2184697048812065,-2.3280524235324696
1584990411.0827763,-22.461114817239917,-1.2511382666476192,-2.338468714008667
1584990411.0827763,-22.56374855278584,-1.1909917253857243,-2.4923258217799535
1584990411.0845468,-22.500968713385994,-1.2212227689111064,-2.519157081944729
1584990411.0845468,-22.55719660103697,-1.1671768824141728,-2.502604742576047
1584990411.0975332,-20.871879053158406,-2.664888859255164,-3.076920009618992
1584990411.0975332,-20.824541272580035,-2.727248433711725,-3.0787010966743606
1584990411.1032202,-20.801778051117108,-2.7903865898092644,-3.1341718381942014
1584990411.1032202,-20.74798520537655,-2.8829187943273493,-3.1603510329425815
1584990411.119593,-20.753253978740837,-2.8783780744814265,-3.178670824169685
1584990411.119593,-20.855520510625404,-2.8272493629141326,-3.133565725999937
1584990411.1213527,-21.089617291442195,-2.62609917514993,-2.9988228906490044
1584990411.1213527,-21.111068585904725,-2.5993761825799977,-2.9713345464518874
